,Date,ETH Price
183,2017-12-22 13:00:00+00:00,651.7456023117015
184,2017-12-22 14:00:00+00:00,562.7470802803314
185,2017-12-22 15:00:00+00:00,565.8561483834696
186,2017-12-22 16:00:00+00:00,645.9190599881337
187,2017-12-22 17:00:00+00:00,624.5889720220084
188,2017-12-22 18:00:00+00:00,625.5943705399103
189,2017-12-22 19:00:00+00:00,647.0001579662878
190,2017-12-22 20:00:00+00:00,645.6343592168719
191,2017-12-22 21:00:00+00:00,688.3013369671903
192,2017-12-22 22:00:00+00:00,688.222976657247
193,2017-12-22 23:00:00+00:00,714.7363743037636
194,2017-12-23 00:00:00+00:00,676.412033335804
195,2017-12-23 01:00:00+00:00,688.6333642351244
196,2017-12-23 02:00:00+00:00,691.6302591929201
197,2017-12-23 03:00:00+00:00,681.4806934127369
198,2017-12-23 04:00:00+00:00,713.6852794111021
199,2017-12-23 05:00:00+00:00,718.7583266391948
200,2017-12-23 06:00:00+00:00,678.6813551274438
201,2017-12-23 07:00:00+00:00,680.64967193092
202,2017-12-23 08:00:00+00:00,705.3786716068693
203,2017-12-23 09:00:00+00:00,701.3778967614152
204,2017-12-23 10:00:00+00:00,718.1737874767879
205,2017-12-23 11:00:00+00:00,717.8173036570811
206,2017-12-23 12:00:00+00:00,723.6813894332656
207,2017-12-23 13:00:00+00:00,727.9433177982585
208,2017-12-23 14:00:00+00:00,738.0
209,2017-12-23 15:00:00+00:00,736.3974618476482
210,2017-12-23 16:00:00+00:00,692.00000003
211,2017-12-23 17:00:00+00:00,760.0
212,2017-12-23 18:00:00+00:00,734.1311317828129
213,2017-12-23 19:00:00+00:00,745.3688656544888
214,2017-12-23 20:00:00+00:00,750.2128530155591
215,2017-12-23 21:00:00+00:00,753.1216670813569
216,2017-12-23 22:00:00+00:00,752.413811643516
217,2017-12-23 23:00:00+00:00,742.633001423077
218,2017-12-24 00:00:00+00:00,710.8708943618478
219,2017-12-24 00:00:00+00:00,710.8708943618478
220,2017-12-24 01:00:00+00:00,691.4097855158811
221,2017-12-24 02:00:00+00:00,666.3686090392756
222,2017-12-24 03:00:00+00:00,638.9214014332298
223,2017-12-24 04:00:00+00:00,694.7843564483609
224,2017-12-24 05:00:00+00:00,685.2474407918065
225,2017-12-24 06:00:00+00:00,667.2437451254727
226,2017-12-24 07:00:00+00:00,684.9204845328474
227,2017-12-24 08:00:00+00:00,694.492352087778
228,2017-12-24 09:00:00+00:00,670.9221576087141
229,2017-12-24 10:00:00+00:00,639.9880093015308
230,2017-12-24 11:00:00+00:00,657.3992055009987
231,2017-12-24 12:00:00+00:00,630.525293352413
232,2017-12-24 13:00:00+00:00,660.2149131483457
233,2017-12-24 14:00:00+00:00,652.2840908141885
234,2017-12-24 15:00:00+00:00,645.475613676555
235,2017-12-24 16:00:00+00:00,665.0981836674173
236,2017-12-24 17:00:00+00:00,674.2673587638039
237,2017-12-24 18:00:00+00:00,648.8709090642997
238,2017-12-24 19:00:00+00:00,637.2306859784132
239,2017-12-24 20:00:00+00:00,656.9795104495407
240,2017-12-24 21:00:00+00:00,670.3096104460127
241,2017-12-24 22:00:00+00:00,671.076465437934
242,2017-12-24 23:00:00+00:00,663.7615211450712
243,2017-12-25 00:00:00+00:00,688.2003530564871
244,2017-12-25 01:00:00+00:00,685.9888090077327
245,2017-12-25 02:00:00+00:00,693.5698506483369
246,2017-12-25 03:00:00+00:00,685.3022527105384
247,2017-12-25 04:00:00+00:00,686.3645064131863
248,2017-12-25 05:00:00+00:00,721.4028553041056
249,2017-12-25 06:00:00+00:00,722.069980411526
250,2017-12-25 07:00:00+00:00,706.0010337447858
251,2017-12-25 08:00:00+00:00,710.1925901810878
252,2017-12-25 09:00:00+00:00,731.171630810327
253,2017-12-25 10:00:00+00:00,736.6618922047032
254,2017-12-25 11:00:00+00:00,742.404214161049
255,2017-12-25 12:00:00+00:00,721.0264578581734
256,2017-12-25 13:00:00+00:00,749.4380607218062
257,2017-12-25 14:00:00+00:00,706.8868496924684
258,2017-12-25 15:00:00+00:00,724.6439208521552
259,2017-12-25 16:00:00+00:00,735.1182501903209
260,2017-12-25 17:00:00+00:00,728.4702081581186
261,2017-12-25 18:00:00+00:00,734.411695968946
262,2017-12-25 19:00:00+00:00,737.5903228398835
263,2017-12-25 20:00:00+00:00,744.492262311283
264,2017-12-25 21:00:00+00:00,734.7474316598939
265,2017-12-25 22:00:00+00:00,721.1341222845251
266,2017-12-25 23:00:00+00:00,741.8796861452356
267,2017-12-26 00:00:00+00:00,713.2383335691023
268,2017-12-26 01:00:00+00:00,737.2061612484213
269,2017-12-26 02:00:00+00:00,749.4882527359537
270,2017-12-26 03:00:00+00:00,752.8703745426651
271,2017-12-26 04:00:00+00:00,753.9629708113428
272,2017-12-26 05:00:00+00:00,740.2026646249617
273,2017-12-26 06:00:00+00:00,744.0855095206072
274,2017-12-26 07:00:00+00:00,739.5547619733352
275,2017-12-26 08:00:00+00:00,741.9283729116266
276,2017-12-26 09:00:00+00:00,743.0374415202878
277,2017-12-26 10:00:00+00:00,749.0362704776524
278,2017-12-26 11:00:00+00:00,748.6818527475513
279,2017-12-26 12:00:00+00:00,729.8498071979577
280,2017-12-26 13:00:00+00:00,746.0110644821801
281,2017-12-26 14:00:00+00:00,736.5167569516193
282,2017-12-26 15:00:00+00:00,739.8855514510574
283,2017-12-26 16:00:00+00:00,746.5
284,2017-12-26 17:00:00+00:00,749.8536279425603
285,2017-12-26 18:00:00+00:00,742.1480053817919
286,2017-12-26 19:00:00+00:00,744.897103854308
287,2017-12-26 20:00:00+00:00,747.1459612094646
288,2017-12-26 21:00:00+00:00,744.5451767222027
289,2017-12-26 22:00:00+00:00,747.0093533636732
290,2017-12-26 23:00:00+00:00,744.5387007541401
291,2017-12-27 00:00:00+00:00,751.7763068424465
292,2017-12-27 00:00:00+00:00,751.7763068424465
293,2017-12-27 01:00:00+00:00,758.7484249603036
294,2017-12-27 02:00:00+00:00,757.898361400824
295,2017-12-27 03:00:00+00:00,755.456578585853
296,2017-12-27 04:00:00+00:00,759.7768816565019
297,2017-12-27 05:00:00+00:00,762.6258241148499
298,2017-12-27 06:00:00+00:00,761.0617441417593
299,2017-12-27 07:00:00+00:00,763.7709562405597
300,2017-12-27 08:00:00+00:00,765.2464174649367
301,2017-12-27 09:00:00+00:00,763.1789294191693
302,2017-12-27 10:00:00+00:00,752.9792863509928
303,2017-12-27 11:00:00+00:00,743.5856720220725
304,2017-12-27 12:00:00+00:00,751.0684090755215
305,2017-12-27 13:00:00+00:00,755.5595107307695
306,2017-12-27 14:00:00+00:00,757.0398321193383
307,2017-12-27 15:00:00+00:00,736.4471605343625
308,2017-12-27 16:00:00+00:00,739.1318151554084
309,2017-12-27 17:00:00+00:00,715.636405180057
310,2017-12-27 18:00:00+00:00,726.235144707449
311,2017-12-27 19:00:00+00:00,730.3537595293521
312,2017-12-27 20:00:00+00:00,722.4331128679762
313,2017-12-27 21:00:00+00:00,724.8
314,2017-12-27 22:00:00+00:00,731.2786839730584
315,2017-12-27 23:00:00+00:00,735.2220070229439
316,2017-12-28 00:00:00+00:00,739.3101849068009
317,2017-12-28 01:00:00+00:00,733.3865649043702
318,2017-12-28 02:00:00+00:00,735.1440797371251
319,2017-12-28 03:00:00+00:00,685.0
320,2017-12-28 04:00:00+00:00,701.624429699156
321,2017-12-28 05:00:00+00:00,708.547101891769
322,2017-12-28 06:00:00+00:00,689.2098777079453
323,2017-12-28 07:00:00+00:00,682.2517182218219
324,2017-12-28 08:00:00+00:00,697.7027855711161
325,2017-12-28 09:00:00+00:00,695.6940681085357
326,2017-12-28 10:00:00+00:00,701.8938504304737
327,2017-12-28 11:00:00+00:00,674.9592203301497
328,2017-12-28 12:00:00+00:00,694.2764469544132
329,2017-12-28 13:00:00+00:00,692.8246339549746
330,2017-12-28 14:00:00+00:00,705.7510380383145
331,2017-12-28 15:00:00+00:00,701.0821898754741
332,2017-12-28 16:00:00+00:00,713.939459611628
333,2017-12-28 17:00:00+00:00,698.38
334,2017-12-28 18:00:00+00:00,703.0819177080806
335,2017-12-28 19:00:00+00:00,676.354785680634
336,2017-12-28 20:00:00+00:00,691.0
337,2017-12-28 21:00:00+00:00,699.7253468874995
338,2017-12-28 22:00:00+00:00,698.4395299406307
339,2017-12-28 23:00:00+00:00,709.5722505485313
340,2017-12-29 00:00:00+00:00,715.7142372697529
341,2017-12-29 01:00:00+00:00,721.0586092821632
342,2017-12-29 02:00:00+00:00,720.2711336940038
343,2017-12-29 03:00:00+00:00,734.2090419667794
344,2017-12-29 04:00:00+00:00,735.718015407051
345,2017-12-29 05:00:00+00:00,737.4711708801224
346,2017-12-29 06:00:00+00:00,739.918764676716
347,2017-12-29 07:00:00+00:00,742.2451801420575
348,2017-12-29 08:00:00+00:00,733.3908022536898
349,2017-12-29 09:00:00+00:00,734.1323769460048
350,2017-12-29 10:00:00+00:00,716.7783085811674
351,2017-12-29 11:00:00+00:00,710.3312236279576
352,2017-12-29 12:00:00+00:00,727.5570823771938
353,2017-12-29 13:00:00+00:00,725.0891364242335
354,2017-12-29 14:00:00+00:00,734.9247093475979
355,2017-12-29 15:00:00+00:00,741.0884430604647
356,2017-12-29 16:00:00+00:00,745.2799913348808
357,2017-12-29 17:00:00+00:00,746.4587307527297
358,2017-12-29 18:00:00+00:00,744.184551624469
359,2017-12-29 19:00:00+00:00,740.26413489523
360,2017-12-29 20:00:00+00:00,748.8400598425018
361,2017-12-29 21:00:00+00:00,733.953640523422
362,2017-12-29 22:00:00+00:00,735.6359103054917
363,2017-12-29 23:00:00+00:00,739.6769930073112
364,2017-12-30 00:00:00+00:00,744.3744029894121
365,2017-12-30 00:00:00+00:00,744.3744029894121
366,2017-12-30 01:00:00+00:00,733.96666690653
367,2017-12-30 02:00:00+00:00,718.885096903337
368,2017-12-30 03:00:00+00:00,690.4405385653512
369,2017-12-30 04:00:00+00:00,695.2072660403021
370,2017-12-30 05:00:00+00:00,689.274688579482
371,2017-12-30 06:00:00+00:00,703.1312678049065
372,2017-12-30 07:00:00+00:00,700.8276416445249
373,2017-12-30 08:00:00+00:00,700.8916707637875
374,2017-12-30 09:00:00+00:00,723.7801948230903
375,2017-12-30 10:00:00+00:00,709.3889584288505
376,2017-12-30 11:00:00+00:00,700.3198060830321
377,2017-12-30 12:00:00+00:00,720.2933354276948
378,2017-12-30 13:00:00+00:00,701.5678433654448
379,2017-12-30 14:00:00+00:00,695.1450863870737
380,2017-12-30 15:00:00+00:00,705.4044479926766
381,2017-12-30 16:00:00+00:00,706.4965348915964
382,2017-12-30 17:00:00+00:00,692.9476057362107
383,2017-12-30 18:00:00+00:00,706.1353006132773
384,2017-12-30 19:00:00+00:00,695.6689736944949
385,2017-12-30 20:00:00+00:00,715.1824516853745
386,2017-12-30 21:00:00+00:00,708.2616930951458
387,2017-12-30 22:00:00+00:00,709.8123510760096
388,2017-12-30 23:00:00+00:00,707.9950333051344
389,2017-12-31 00:00:00+00:00,704.8153346574196
390,2017-12-31 01:00:00+00:00,713.910192955455
391,2017-12-31 02:00:00+00:00,704.7803009620172
392,2017-12-31 03:00:00+00:00,708.6229293442982
393,2017-12-31 04:00:00+00:00,699.1554299796255
394,2017-12-31 05:00:00+00:00,707.6555386216834
395,2017-12-31 06:00:00+00:00,700.6204569759122
396,2017-12-31 07:00:00+00:00,699.0225425213954
397,2017-12-31 08:00:00+00:00,704.6878115929171
398,2017-12-31 09:00:00+00:00,700.3565045879737
399,2017-12-31 10:00:00+00:00,697.3880199096535
400,2017-12-31 11:00:00+00:00,700.8903473300852
401,2017-12-31 12:00:00+00:00,709.3007590256229
402,2017-12-31 13:00:00+00:00,715.1385838885548
403,2017-12-31 14:00:00+00:00,718.5796489952559
404,2017-12-31 15:00:00+00:00,723.7725038101291
405,2017-12-31 16:00:00+00:00,724.2514832687211
406,2017-12-31 17:00:00+00:00,735.7802512481377
407,2017-12-31 18:00:00+00:00,742.3957158509121
408,2017-12-31 19:00:00+00:00,733.0689150303505
409,2017-12-31 20:00:00+00:00,740.177666402436
410,2017-12-31 21:00:00+00:00,748.2461249476509
411,2017-12-31 22:00:00+00:00,743.130322687694
412,2017-12-31 23:00:00+00:00,740.9573117053799
413,2018-01-01 00:00:00+00:00,741.768776294348
414,2018-01-01 01:00:00+00:00,734.26564142409
415,2018-01-01 02:00:00+00:00,727.5122993512049
416,2018-01-01 03:00:00+00:00,729.1582661206334
417,2018-01-01 04:00:00+00:00,738.8632366868632
418,2018-01-01 05:00:00+00:00,742.9690810623354
419,2018-01-01 06:00:00+00:00,746.7808744509014
420,2018-01-01 07:00:00+00:00,757.239031952616
421,2018-01-01 08:00:00+00:00,753.3641640456572
422,2018-01-01 09:00:00+00:00,742.4167551206504
423,2018-01-01 10:00:00+00:00,753.1246292599471
424,2018-01-01 11:00:00+00:00,755.3423357048063
425,2018-01-01 12:00:00+00:00,746.6104022066671
426,2018-01-01 13:00:00+00:00,748.095824053792
427,2018-01-01 14:00:00+00:00,740.1550284600527
428,2018-01-01 15:00:00+00:00,741.0542802006314
429,2018-01-01 16:00:00+00:00,747.2837943879784
430,2018-01-01 17:00:00+00:00,738.436105334261
431,2018-01-01 18:00:00+00:00,742.7475673678698
432,2018-01-01 19:00:00+00:00,740.9228822296622
433,2018-01-01 20:00:00+00:00,745.4152949883011
434,2018-01-01 21:00:00+00:00,755.2832706616616
435,2018-01-01 22:00:00+00:00,759.786874186512
436,2018-01-01 23:00:00+00:00,753.3352214841605
437,2018-01-02 00:00:00+00:00,757.8699039792144
438,2018-01-02 00:00:00+00:00,757.8699039792144
439,2018-01-02 01:00:00+00:00,786.5146021176819
440,2018-01-02 02:00:00+00:00,843.9814325090775
441,2018-01-02 03:00:00+00:00,855.5652085450824
442,2018-01-02 04:00:00+00:00,823.7124701546836
443,2018-01-02 05:00:00+00:00,831.5712081452654
444,2018-01-02 06:00:00+00:00,840.6005537854334
445,2018-01-02 07:00:00+00:00,847.258074671017
446,2018-01-02 08:00:00+00:00,845.4460016751694
447,2018-01-02 09:00:00+00:00,835.6595332244748
448,2018-01-02 10:00:00+00:00,841.0258865341885
449,2018-01-02 11:00:00+00:00,852.2494620250733
450,2018-01-02 12:00:00+00:00,851.7496249800765
451,2018-01-02 13:00:00+00:00,847.0089605424157
452,2018-01-02 14:00:00+00:00,867.5623703208388
453,2018-01-02 15:00:00+00:00,865.0997456223008
454,2018-01-02 16:00:00+00:00,865.7803727392447
455,2018-01-02 17:00:00+00:00,862.2647960858397
456,2018-01-02 18:00:00+00:00,869.8898731730183
457,2018-01-02 19:00:00+00:00,853.1499376635606
458,2018-01-02 20:00:00+00:00,853.3884326425205
459,2018-01-02 21:00:00+00:00,859.0296502350596
460,2018-01-02 22:00:00+00:00,866.2844740371459
461,2018-01-02 23:00:00+00:00,858.2189548615927
462,2018-01-03 00:00:00+00:00,859.0279279361156
463,2018-01-03 01:00:00+00:00,881.5282926227918
464,2018-01-03 02:00:00+00:00,867.9764521598297
465,2018-01-03 03:00:00+00:00,862.0844999965046
466,2018-01-03 04:00:00+00:00,861.1187711203222
467,2018-01-03 05:00:00+00:00,865.9983734587404
468,2018-01-03 06:00:00+00:00,879.1248000985461
469,2018-01-03 07:00:00+00:00,879.8789748323958
470,2018-01-03 08:00:00+00:00,882.8506284730228
471,2018-01-03 09:00:00+00:00,872.0294388049333
472,2018-01-03 10:00:00+00:00,861.7591553634389
473,2018-01-03 11:00:00+00:00,862.0342588778921
474,2018-01-03 12:00:00+00:00,871.6686401057179
475,2018-01-03 13:00:00+00:00,856.0406411558575
476,2018-01-03 14:00:00+00:00,873.4440616421256
477,2018-01-03 15:00:00+00:00,874.2084924536266
478,2018-01-03 16:00:00+00:00,879.4578075285136
479,2018-01-03 17:00:00+00:00,875.8180878160124
480,2018-01-03 18:00:00+00:00,875.3245477240489
481,2018-01-03 19:00:00+00:00,922.7963399684734
482,2018-01-03 20:00:00+00:00,923.3833516752684
483,2018-01-03 21:00:00+00:00,911.3674367369086
484,2018-01-03 22:00:00+00:00,923.4448066300776
485,2018-01-03 23:00:00+00:00,944.3281541936652
486,2018-01-04 00:00:00+00:00,940.5397670274974
487,2018-01-04 01:00:00+00:00,936.923851355694
488,2018-01-04 02:00:00+00:00,925.0946459345917
489,2018-01-04 03:00:00+00:00,932.955970327444
490,2018-01-04 04:00:00+00:00,925.2043944393654
491,2018-01-04 05:00:00+00:00,931.6543071486976
492,2018-01-04 06:00:00+00:00,934.9055301848152
493,2018-01-04 07:00:00+00:00,934.22494041539
494,2018-01-04 08:00:00+00:00,937.6158840872902
495,2018-01-04 09:00:00+00:00,921.7539494542344
496,2018-01-04 10:00:00+00:00,923.5032851572898
497,2018-01-04 11:00:00+00:00,929.538751615986
498,2018-01-04 12:00:00+00:00,945.994707954311
499,2018-01-04 13:00:00+00:00,938.5056224748902
500,2018-01-04 14:00:00+00:00,978.6310971962852
501,2018-01-04 15:00:00+00:00,991.6868989862712
502,2018-01-04 16:00:00+00:00,990.4205411289378
503,2018-01-04 17:00:00+00:00,988.6039982346958
504,2018-01-04 18:00:00+00:00,983.4353427780056
505,2018-01-04 19:00:00+00:00,959.6522579989194
506,2018-01-04 20:00:00+00:00,952.62812549924
507,2018-01-04 21:00:00+00:00,948.1688701892426
508,2018-01-04 22:00:00+00:00,955.1300845162274
509,2018-01-04 23:00:00+00:00,951.4963704714417
510,2018-01-05 00:00:00+00:00,947.7246074152844
511,2018-01-05 00:00:00+00:00,947.7246074152844
512,2018-01-05 01:00:00+00:00,956.604124550018
513,2018-01-05 02:00:00+00:00,972.4376281348822
514,2018-01-05 03:00:00+00:00,980.9517105629002
515,2018-01-05 04:00:00+00:00,989.0845276415052
516,2018-01-05 05:00:00+00:00,995.8215741734356
517,2018-01-05 06:00:00+00:00,995.855613054479
518,2018-01-05 07:00:00+00:00,1007.168277572021
519,2018-01-05 08:00:00+00:00,1002.1458577643546
520,2018-01-05 09:00:00+00:00,1007.4155149407816
