timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
1646985639,BTCUSDU22,Sell,13,39994.50,PlusTick,94578301-0430-5a0c-9dfb-a952cb806bc4,32504.469364537625,13,0.00032504469364537625
1646985640,BTCUSDU22,Buy,34,39966.00,MinusTick,abe5fed9-7a87-5209-aa13-0c429251a589,85072.31146474503,34,0.0008507231146474503
1646985643,BTCUSDU22,Buy,271,39941.00,MinusTick,f4a5394f-7677-5455-b52b-66b99a41fd0a,678500.7886632783,271,0.006785007886632784
1646985644,BTCUSDU22,Sell,18,39938.00,MinusTick,2893282d-c416-5fe2-8572-c7418a791fa9,45069.85828033452,18,0.00045069858280334516
1646985645,BTCUSDU22,Buy,32,39938.50,PlusTick,85028d50-1be0-56a1-a29b-d8f4ea9b1423,80123.1894037082,32,0.000801231894037082
1646985646,BTCUSDU22,Sell,347,39938.00,MinusTick,75b60c6d-4111-5626-b22f-f4d9d8664376,868846.7124042267,347,0.008688467124042266
1646985653,BTCUSDU22,Sell,44,39979.00,PlusTick,3df858c7-9cb0-5a03-82ba-765b30004784,110057.78033467571,44,0.001100577803346757
1646985653,BTCUSDU22,Buy,1900,39979.50,PlusTick,40cd395d-dc3a-5db7-8c1e-a16ce9f2c80d,4.752435623256919e+06,1900,0.04752435623256919
1646985658,BTCUSDU22,Sell,40,39985.00,PlusTick,9212537f-ec45-548e-b81c-eef5c9a0ae14,100037.51406777541,40,0.0010003751406777541
1646985664,BTCUSDU22,Buy,331,39920.00,MinusTick,6c32f9a8-455d-5349-ba93-6ef1a0f52d8a,829158.3166332665,331,0.008291583166332665
1646985665,BTCUSDU22,Buy,1200,39920.00,ZeroMinusTick,ab6192ab-7ffe-5d5d-9426-417537a6c66a,3.006012024048096e+06,1200,0.03006012024048096
1646985667,BTCUSDU22,Sell,1800,39919.50,MinusTick,846e48c5-5c43-540d-839a-d181123ee86c,4.509074512456318e+06,1800,0.04509074512456318
1646985667,BTCUSDU22,Buy,23835,39920.00,PlusTick,8440ac75-b840-519c-83a0-ebc6414e89c6,5.970691382765531e+07,23835,0.5970691382765531
1646985667,BTCUSDU22,Buy,25141,39920.50,PlusTick,af97b390-a560-518b-bcf8-afdc0d15babd,6.297766811537932e+07,25141,0.6297766811537931
1646985667,BTCUSDU22,Buy,1024,39921.00,PlusTick,49c3fd6c-277a-5278-9ea2-4c2c78a9a8f8,2.565066005360587e+06,1024,0.025650660053605872
1646985667,BTCUSDU22,Buy,20819,39921.00,ZeroMinusTick,9b7990b8-fcca-5d36-9fea-62adca2d659c,5.215049723203327e+07,20819,0.5215049723203327
1646985667,BTCUSDU22,Buy,16977,39921.50,PlusTick,ae6fd46a-11f6-56db-b38d-b4169ef4643c,4.252595719098731e+07,16977,0.4252595719098731
1646985667,BTCUSDU22,Buy,9271,39922.00,PlusTick,7d96af6c-c63f-5c54-b893-b44aac6109b7,2.3222784429637793e+07,9271,0.23222784429637794
1646985667,BTCUSDU22,Buy,2933,39922.50,PlusTick,da2b7291-b2ad-598a-a166-b0729ef0fff8,7.346734297701797e+06,2933,0.07346734297701797
1646985667,BTCUSDU22,Buy,1858,39922.50,ZeroMinusTick,534fe217-a8eb-51ed-8c8c-41854989cd12,4.654017158244099e+06,1858,0.04654017158244098
1646985667,BTCUSDU22,Buy,48142,39927.00,PlusTick,c47bf9ae-58ed-5758-a88b-b1660e0b8624,1.2057504946527413e+08,48142,1.2057504946527413
1646985667,BTCUSDU22,Buy,19676,39927.00,ZeroMinusTick,18100c4b-0517-58e6-9ea1-9cb551b5af9c,4.927993588298645e+07,19676,0.4927993588298645
1646985667,BTCUSDU22,Buy,30324,39933.50,PlusTick,80332fd5-607f-53ac-9197-207ccd5adbcc,7.59362440056594e+07,30324,0.759362440056594
1646985667,BTCUSDU22,Buy,46245,39933.50,ZeroMinusTick,2c87f87d-42aa-5443-9f5e-4d4f71d6f923,1.1580502585548474e+08,46245,1.1580502585548473
1646985667,BTCUSDU22,Buy,3755,39945.00,PlusTick,0f7b7c95-dff1-55c2-9665-dba5e1fa7d3f,9.400425585179623e+06,3755,0.09400425585179623
1646985671,BTCUSDU22,Buy,384,39980.00,PlusTick,9ce94a6c-5709-5550-9e3d-ffe0503cb7f8,960480.2401200599,384,0.0096048024012006
1646985673,BTCUSDU22,Sell,3200,39979.00,MinusTick,8a4baa83-5ca1-52ca-bf98-6a3186fc9503,8.004202206158233e+06,3200,0.08004202206158233
1646985678,BTCUSDU22,Buy,24,39979.50,PlusTick,0ecc44a6-adbf-545a-a0f3-527d2435d8dd,60030.765767455814,24,0.0006003076576745582
1646985685,BTCUSDU22,Buy,300,39923.00,MinusTick,0e218112-522a-51c0-8db3-bcb061f68d48,751446.5345790647,300,0.007514465345790647
1646985688,BTCUSDU22,Buy,10,39892.50,MinusTick,c16219ba-d1ce-5c62-b740-497ebaeab751,25067.368552986147,10,0.0002506736855298615
1646985690,BTCUSDU22,Buy,21,39930.00,PlusTick,1df0f29d-1377-5880-8ad5-3d11aac4ad7c,52592.03606311044,21,0.0005259203606311044
1646985690,BTCUSDU22,Buy,25,39930.00,ZeroMinusTick,e94dac05-4ffe-51be-a51b-31fb60508b67,62609.566741798146,25,0.0006260956674179815
1646985691,BTCUSDU22,Sell,289,39906.00,MinusTick,e44fa986-0146-5040-9639-646117e471d1,724201.8744048513,289,0.007242018744048514
1646985692,BTCUSDU22,Buy,37,39930.00,PlusTick,cd171267-141a-5d8f-bfdb-63572d717334,92662.15877786126,37,0.0009266215877786125
1646985692,BTCUSDU22,Buy,217,39930.00,ZeroMinusTick,1cfc792c-4538-57ca-b82b-671c8caf61ca,543451.0393188079,217,0.005434510393188079
1646985693,BTCUSDU22,Buy,265,39930.00,ZeroMinusTick,303dc3ff-d0d7-5781-9861-a7b4fb87b7c1,663661.4074630603,265,0.006636614074630604
1646985693,BTCUSDU22,Sell,25877,39929.50,MinusTick,b3f203a0-581f-57fe-899c-04d3a1e4e917,6.480672184725579e+07,25877,0.6480672184725579
1646985693,BTCUSDU22,Sell,23227,39929.00,MinusTick,f67694ee-9b21-5e34-ab25-8184ce549b53,5.8170753086728945e+07,23227,0.5817075308672894
1646985693,BTCUSDU22,Sell,896,39928.50,MinusTick,d38ee8c4-ae2b-5e52-855f-54955ddafe25,2.244011169966315e+06,896,0.02244011169966315
1646985693,BTCUSDU22,Sell,22742,39928.50,ZeroMinusTick,bfa05c8d-e5fc-591e-bb72-4ebb40e6e016,5.69568102984084e+07,22742,0.569568102984084
1646985693,BTCUSDU22,Sell,15905,39928.00,MinusTick,0d46d4c5-17b5-51dd-a3ee-5a05a6b3f70c,3.9834201562813066e+07,15905,0.39834201562813065
1646985693,BTCUSDU22,Sell,10554,39927.50,MinusTick,5aa11076-16e4-5fab-99c1-4bc6e20d082e,2.643290964873834e+07,10554,0.2643290964873834
1646985693,BTCUSDU22,Sell,799,39927.00,MinusTick,87e4d2d0-e411-5794-8066-bb4a994d8008,2.001152102587222e+06,799,0.02001152102587222
1646985693,BTCUSDU22,Sell,3540,39927.00,ZeroMinusTick,9ca734c7-1efb-580f-b42c-f89b86bfddd2,8.86618077992336e+06,3540,0.0886618077992336
1646985693,BTCUSDU22,Sell,46460,39926.00,MinusTick,7a1426c5-d228-55df-9e1e-c100b0e30632,1.1636527576015629e+08,46460,1.163652757601563
1646985693,BTCUSDU22,Sell,20812,39926.00,ZeroMinusTick,6b25a6cf-de3f-5cbc-be0e-1b703ae56aef,5.2126433902720034e+07,20812,0.5212643390272004
1646985693,BTCUSDU22,Sell,29188,39920.50,MinusTick,f16e2bb0-d352-56d0-b6b2-18aeb42dba56,7.31153166919252e+07,29188,0.731153166919252
1646985693,BTCUSDU22,Sell,50000,39920.50,ZeroMinusTick,339df319-8a0d-5b87-a202-43cfe263c9b1,1.2524893225285254e+08,50000,1.2524893225285254
1646985703,BTCUSDU22,Sell,32,39924.00,PlusTick,523ad821-14b8-55f4-85bd-dd4da0708fc4,80152.28934976454,32,0.0008015228934976455
1646985706,BTCUSDU22,Sell,15,39937.00,PlusTick,2a10d7da-27e1-5609-936b-d3a5e0a3fd62,37559.15567018054,15,0.00037559155670180536
1646985708,BTCUSDU22,Sell,36,39950.00,PlusTick,032b4083-4058-56bf-a6e1-c8c891a8f951,90112.64080100125,36,0.0009011264080100125
1646985711,BTCUSDU22,Sell,1700,39937.00,MinusTick,db2f52e4-3d73-5f8f-8bd8-ae3d0dc617ef,4.256704309287127e+06,1700,0.04256704309287127
1646985712,BTCUSDU22,Buy,284,39937.50,PlusTick,d8a573d0-5e79-5289-a187-21298219be86,711111.1111111111,284,0.0071111111111111115
1646985713,BTCUSDU22,Buy,273,39937.50,ZeroMinusTick,c885399f-2ddb-505f-8a84-dad7f8e14933,683568.0751173708,273,0.0068356807511737085
1646985722,BTCUSDU22,Sell,226,39927.50,MinusTick,9a514e33-b326-576f-b814-0513fc8ca876,566025.9219835952,226,0.005660259219835952
1646985726,BTCUSDU22,Buy,2600,39893.50,MinusTick,d32dfc3d-260b-54de-a335-3209096b443a,6.517352450900522e+06,2600,0.06517352450900522
1646985729,BTCUSDU22,Buy,8,39889.50,MinusTick,a4cc03b0-582f-5ba9-89d5-fc31324a6da5,20055.40305092819,8,0.0002005540305092819
1646985729,BTCUSDU22,Sell,1500,39889.00,MinusTick,28b56aa7-aa82-58ed-ba0b-fba3fe021b78,3.7604352077013715e+06,1500,0.037604352077013715
1646985736,BTCUSDU22,Sell,100,39887.50,MinusTick,7a161943-d181-5af4-a64c-8fe18df538bf,250705.10811657787,100,0.0025070510811657787
1646985737,BTCUSDU22,Sell,714,39887.50,ZeroMinusTick,8e0a4972-140f-5ca4-be6f-456c54729056,1.7900344719523662e+06,714,0.01790034471952366
1646985737,BTCUSDU22,Sell,3086,39887.50,ZeroMinusTick,32342971-b117-5db9-bbfd-6e8606061922,7.736759636477592e+06,3086,0.07736759636477593
1646985737,BTCUSDU22,Buy,183,39888.50,PlusTick,74488f8e-a77d-56cd-9703-f22b4f86e670,458778.84603331785,183,0.0045877884603331785
1646985746,BTCUSDU22,Sell,12,39889.00,PlusTick,e4ea7643-4e13-517a-a2b7-ad04165b3a67,30083.481661610967,12,0.0003008348166161097
1646985752,BTCUSDU22,Sell,1,39956.00,PlusTick,e0a11f36-690d-535c-bc35-6ccf79c513f3,2502.7530283311644,1,2.5027530283311642e-05
1646985756,BTCUSDU22,Buy,3200,39919.50,MinusTick,7c8a0a71-5f2d-5d6e-b1e8-0864fd7c0235,8.01613246658901e+06,3200,0.0801613246658901
1646985757,BTCUSDU22,Sell,163,39907.00,MinusTick,88356b1b-2cfe-5ea2-b912-b80fb75c8cb0,408449.64542561455,163,0.004084496454256146
1646985757,BTCUSDU22,Buy,19645,39915.00,PlusTick,04e7f6bf-950e-5b63-a54e-c207e9ea811b,4.921708630840536e+07,19645,0.4921708630840536
1646985757,BTCUSDU22,Buy,25118,39915.50,PlusTick,9de06809-1cd2-516d-8d7e-9693f621cb23,6.292793526324361e+07,25118,0.6292793526324361
1646985757,BTCUSDU22,Buy,5237,39916.00,PlusTick,21bad381-22c7-553a-a950-7532a0ae6814,1.3120052109429803e+07,5237,0.13120052109429803
1646985757,BTCUSDU22,Buy,15928,39916.00,ZeroMinusTick,bc85e5cf-88b8-5cb0-8b69-d5ec3123b8d9,3.9903797975749075e+07,15928,0.3990379797574907
1646985757,BTCUSDU22,Buy,17998,39916.50,PlusTick,53095883-8751-5cfc-b75e-12f7bfd9b229,4.508912354540102e+07,17998,0.4508912354540102
1646985757,BTCUSDU22,Buy,8967,39917.00,PlusTick,b26f189d-9cf3-5354-9567-2926ddddbfae,2.2464113034546684e+07,8967,0.22464113034546684
1646985757,BTCUSDU22,Buy,3267,39917.50,PlusTick,3bc40fd6-3730-5ea6-9513-679b189cea33,8.184380284336444e+06,3267,0.08184380284336444
1646985757,BTCUSDU22,Buy,3840,39919.50,PlusTick,c9a59bfe-9758-5c8d-b9fc-d7daa0604b87,9.619358959906813e+06,3840,0.09619358959906812
1646985757,BTCUSDU22,Buy,18280,39919.50,ZeroMinusTick,9bed3912-b713-52a6-939a-55f62c15b204,4.579215671538972e+07,18280,0.4579215671538972
1646985757,BTCUSDU22,Buy,18953,39920.00,PlusTick,7421c0e2-233c-52c7-bf2b-a2c3fc5eb0fd,4.747745490981964e+07,18953,0.4747745490981964
1646985758,BTCUSDU22,Sell,11,39920.00,ZeroMinusTick,592d2789-6a00-5a2c-a83e-70149aca897d,27555.11022044088,11,0.0002755511022044088
1646985767,BTCUSDU22,Sell,37,39937.00,PlusTick,6a0abfc3-9eba-5975-87d5-972c5a8d8117,92645.91731977866,37,0.0009264591731977865
1646985772,BTCUSDU22,Sell,2,39937.50,PlusTick,2f1435c7-4192-5e55-a6cf-eac884ffb71b,5007.824726134586,2,5.0078247261345856e-05
1646985774,BTCUSDU22,Buy,19,39930.00,MinusTick,8c17e610-df47-540d-bf2e-61b98ca91556,47583.27072376659,19,0.0004758327072376659
1646985778,BTCUSDU22,Sell,61,39960.50,PlusTick,b0e479a2-3c12-5456-98e8-7b72cc42d068,152650.74260832573,61,0.0015265074260832573
1646985781,BTCUSDU22,Sell,18,39952.50,MinusTick,47764d62-8d73-5535-8f8d-8e7a986e728e,45053.501032476066,18,0.00045053501032476064
1646985782,BTCUSDU22,Buy,3000,39956.00,PlusTick,2abce1a2-5ef6-591d-b886-fa31236a6ba7,7.508259084993493e+06,3000,0.07508259084993493
1646985785,BTCUSDU22,Sell,315,39951.00,MinusTick,1d58cb83-7a9d-51e7-ab99-12ceed657949,788465.8706915973,315,0.007884658706915973
1646985785,BTCUSDU22,Buy,21265,39951.50,PlusTick,051e3481-e17a-594f-8f61-48b8a1c7d1b9,5.322703778331227e+07,21265,0.5322703778331227
1646985785,BTCUSDU22,Buy,25026,39952.00,PlusTick,f8776a7f-b2f1-5dcf-9965-7bf86c451349,6.2640168201842204e+07,25026,0.6264016820184221
1646985790,BTCUSDU22,Buy,380,39970.00,PlusTick,d307655e-1033-5984-a373-73ac8218267d,950713.0347760821,380,0.009507130347760821
1646985799,BTCUSDU22,Buy,1700,39970.00,ZeroMinusTick,9378e79d-685d-5435-804c-aee6ddc33535,4.253189892419314e+06,1700,0.042531898924193144
1646985801,BTCUSDU22,Sell,47,39941.00,MinusTick,885c591a-77de-5437-b38d-28ecc75c3d53,117673.56851355749,47,0.001176735685135575
1646985809,BTCUSDU22,Sell,79,39941.00,ZeroMinusTick,f6feacdb-33e7-587f-b13b-fe1a56f64cbf,197791.74282066047,79,0.0019779174282066048
1646985812,BTCUSDU22,Sell,22,39968.50,PlusTick,21ca3b4a-29b1-54b4-8f18-f3324a95d77b,55043.34663547544,22,0.0005504334663547544
1646985819,BTCUSDU22,Buy,326,39962.00,MinusTick,813810e6-6ff3-5cfc-83f1-70a7b6b8a617,815774.9862369251,326,0.008157749862369251
1646985822,BTCUSDU22,Sell,900,39941.00,MinusTick,e1013376-a64f-5e6f-b4f5-ffec50264da3,2.253323652387271e+06,900,0.02253323652387271
1646985825,BTCUSDU22,Sell,3000,39941.00,ZeroMinusTick,28be98e9-59e8-543f-8743-a5b005c45f91,7.511078841290904e+06,3000,0.07511078841290904
1646985834,BTCUSDU22,Buy,136,39996.50,PlusTick,a32a2fe0-ac82-573a-a32c-853be8526320,340029.7526033528,136,0.003400297526033528
1646985836,BTCUSDU22,Buy,9,39981.00,MinusTick,f274f64a-5840-5bc5-b0ec-493ce712656e,22510.692578975013,9,0.00022510692578975013
1646985841,BTCUSDU22,Sell,48,39980.50,MinusTick,1b06c253-8fb0-570b-8d32-3026696cb7c6,120058.52853265966,48,0.0012005852853265967
1646985844,BTCUSDU22,Buy,38,40001.50,PlusTick,66462603-e101-59e8-9931-de475011e2a5,94996.43763358875,38,0.0009499643763358874
1646985844,BTCUSDU22,Sell,20783,39985.50,MinusTick,7eb259a2-2241-5cfa-ac73-248f71ee9588,5.1976341423766114e+07,20783,0.5197634142376611
1646985844,BTCUSDU22,Sell,25675,39985.00,MinusTick,16349549-3523-5a80-87d3-5c9e03ff9ad6,6.421157934225334e+07,25675,0.6421157934225334
1646985844,BTCUSDU22,Sell,3542,39984.50,MinusTick,bf7dff89-3cc6-5264-a36d-bd76fb47c1f6,8.858432642649027e+06,3542,0.08858432642649026
1646985844,BTCUSDU22,Sell,17569,39984.50,ZeroMinusTick,90744c29-01e5-5d4b-b677-07a1b57e5f87,4.393952656654453e+07,17569,0.43939526566544534
1646985844,BTCUSDU22,Sell,13544,39984.00,MinusTick,111eef0f-7ba1-5e79-a457-d48205c15116,3.387354941976791e+07,13544,0.33873549419767907
1646985844,BTCUSDU22,Sell,8147,39983.50,MinusTick,2bc7344f-28cf-5efb-864d-bebe9fcd0bd2,2.0375905060837597e+07,8147,0.20375905060837596
1646985844,BTCUSDU22,Sell,5996,39983.00,MinusTick,2efd07b6-83c7-5894-a323-371ef774b35b,1.4996373458719956e+07,5996,0.14996373458719955
1646985844,BTCUSDU22,Sell,4744,39980.50,MinusTick,c5b5a647-1548-5c7d-abc4-151f77e410df,1.1865784569977863e+07,4744,0.11865784569977864
1646985844,BTCUSDU22,Sell,7215,39980.50,ZeroMinusTick,cb2065c2-c9da-5153-8e56-c9f95ef77698,1.8046297570065405e+07,7215,0.18046297570065406
1646985844,BTCUSDU22,Sell,6847,39980.00,MinusTick,9279af57-e3f8-5aa0-bc78-c7aebe7dc274,1.712606303151576e+07,6847,0.1712606303151576
1646985844,BTCUSDU22,Sell,3235,39979.50,MinusTick,56bf8cd9-d4b3-5b3f-846d-95499e0d3b4c,8.091646969071649e+06,3235,0.08091646969071649
1646985844,BTCUSDU22,Sell,5001,39979.00,MinusTick,e29446ea-d49c-5c03-a2de-c8767b9335c1,1.2509067260311663e+07,5001,0.12509067260311663
1646985844,BTCUSDU22,Sell,2213,39978.50,MinusTick,201336b9-4877-510e-ac6f-9b2c542cc798,5.535475317983416e+06,2213,0.05535475317983416
1646985844,BTCUSDU22,Sell,1877,39978.50,ZeroMinusTick,88cc26e0-3066-5225-9bd4-46bee4d7d8b9,4.695023575171655e+06,1877,0.04695023575171655
1646985844,BTCUSDU22,Sell,2883,39978.00,MinusTick,30b8109b-9b92-589e-9661-ca84620ee29c,7.211466306468558e+06,2883,0.07211466306468557
1646985844,BTCUSDU22,Sell,1604,39978.00,ZeroMinusTick,7354152f-f6a9-50c1-a23c-4adbd2da7867,4.012206713692531e+06,1604,0.04012206713692531
1646985844,BTCUSDU22,Sell,19125,39976.50,MinusTick,7223a201-301b-5f00-9325-6bfb91380290,4.784060635623429e+07,19125,0.4784060635623429
1646985844,BTCUSDU22,Sell,4155,39976.50,ZeroMinusTick,63856ded-d1c2-57dd-81d2-4e64ccb607ad,1.0393606243668154e+07,4155,0.10393606243668155
1646985844,BTCUSDU22,Sell,25152,39976.00,MinusTick,8fd17730-dc27-573f-91fc-892d6ed78875,6.291775065039024e+07,25152,0.6291775065039024
1646985844,BTCUSDU22,Sell,18698,39975.50,MinusTick,846a138a-1549-5c16-a46e-6c64accefb7c,4.67736488599267e+07,18698,0.46773648859926703
1646985849,BTCUSDU22,Buy,22,39941.50,MinusTick,15df64b9-2fb8-5b65-87af-c405e49adb5f,55080.555312144,22,0.0005508055531214401
1646985857,BTCUSDU22,Sell,26,39956.00,PlusTick,773bdddd-847f-5fc9-bae5-6df1a9f74e67,65071.578736610274,26,0.0006507157873661027
1646985860,BTCUSDU22,Buy,9,39972.00,PlusTick,331fecbf-16b9-5c50-a2e4-272e2a1df43e,22515.761032722905,9,0.00022515761032722905
1646985868,BTCUSDU22,Sell,15,39970.00,MinusTick,1ca54620-ec28-5a6e-91cd-66846c005434,37528.14610958219,15,0.0003752814610958219
1646985873,BTCUSDU22,Buy,2,40012.00,PlusTick,8da06c93-4709-57f2-ad6d-9026269494f7,4998.5004498650405,2,4.9985004498650404e-05
1646985884,BTCUSDU22,Buy,7,39967.50,MinusTick,a03c65f1-a6bf-57b2-a5ba-49b91369c4cf,17514.230312128606,7,0.00017514230312128606
1646985884,BTCUSDU22,Buy,27,39967.50,ZeroMinusTick,e0910a61-783d-57a7-9928-382c5ca03281,67554.88834678175,27,0.0006755488834678176
1646985893,BTCUSDU22,Buy,4000,39967.50,ZeroMinusTick,1a2585d2-059f-560f-b9c1-1d1caa855f3a,1.0008131606930632e+07,4000,0.10008131606930631
1646985894,BTCUSDU22,Buy,1800,39967.50,ZeroMinusTick,cf819e98-60a6-51bd-b1d5-b81166fc84e2,4.503659223118784e+06,1800,0.04503659223118784
1646985903,BTCUSDU22,Sell,3000,39966.00,MinusTick,774e3604-3048-56d8-9c48-2e7526548c71,7.506380423359855e+06,3000,0.07506380423359856
1646985909,BTCUSDU22,Sell,33,39965.00,MinusTick,3e3f507a-ad00-5f25-83cf-8bef2ea13985,82572.25071937946,33,0.0008257225071937945
1646985916,BTCUSDU22,Buy,181,39967.00,PlusTick,99146a92-eb1d-5b18-917f-4dcfb1874919,452873.62073710817,181,0.0045287362073710815
1646985929,BTCUSDU22,Buy,38,39964.50,MinusTick,20d4bafe-0a51-5d54-9363-2736cd9aa1ff,95084.38739381201,38,0.00095084387393812
1646985934,BTCUSDU22,Sell,1200,39964.50,ZeroMinusTick,22175c80-6f91-5fd1-8469-ebc8ad9d1f60,3.002664865067748e+06,1200,0.030026648650677477
1646985936,BTCUSDU22,Sell,49,39964.50,ZeroMinusTick,cdac595d-6528-5772-8878-abad012bbca3,122608.8153235997,49,0.001226088153235997
1646985946,BTCUSDU22,Sell,271,39965.00,PlusTick,1bd3a880-4926-543d-a926-f315d8fc680e,678093.331665207,271,0.00678093331665207
1646985946,BTCUSDU22,Buy,4283,39965.50,PlusTick,5ecfd059-d998-5fc0-a1f6-7c9a90bdc33b,1.071674319100224e+07,4283,0.1071674319100224
1646985946,BTCUSDU22,Buy,527,39965.50,ZeroMinusTick,15a3dfe1-e99d-5082-9943-31c70d7ecf88,1.3186373246925473e+06,527,0.013186373246925473
1646985946,BTCUSDU22,Buy,20473,39965.50,ZeroMinusTick,5e25ae2a-6850-51eb-a46b-e780664f4da0,5.122668301409966e+07,20473,0.5122668301409966
1646985946,BTCUSDU22,Buy,4652,39966.00,PlusTick,81c38b22-d3f2-5ef0-98fc-67165fb97741,1.163989390982335e+07,4652,0.1163989390982335
1646985946,BTCUSDU22,Buy,1569,39966.00,ZeroMinusTick,d8946119-8e90-591b-b41a-9d0321abe05d,3.9258369614172047e+06,1569,0.03925836961417205
1646985946,BTCUSDU22,Buy,8989,39966.00,ZeroMinusTick,c09d6826-db0b-586a-9f23-2ba49b5f3a9b,2.2491617875193916e+07,8989,0.22491617875193914
1646985946,BTCUSDU22,Buy,1404,39966.50,PlusTick,f7088376-cdcc-5619-bb8d-07a46aadfaec,3.5129420889995373e+06,1404,0.03512942088999537
1646985946,BTCUSDU22,Buy,5687,39966.50,ZeroMinusTick,53510afc-84c2-5b29-83d6-e031eae78161,1.4229417136852114e+07,5687,0.14229417136852113
1646985946,BTCUSDU22,Buy,2416,39967.00,PlusTick,5c5f48c3-00c7-53ab-8791-f08338d8fbea,6.044987114369354e+06,2416,0.060449871143693545
1646985946,BTCUSDU22,Buy,1992,39967.00,ZeroMinusTick,30f67220-6308-5712-8258-b7a9e257dfdc,4.984111892311157e+06,1992,0.04984111892311157
1646985946,BTCUSDU22,Buy,2287,39967.00,ZeroMinusTick,7e4f923b-fb72-5403-b8f0-98266ca511ef,5.722220832186554e+06,2287,0.05722220832186554
1646985946,BTCUSDU22,Buy,1307,39967.50,PlusTick,0dcaee9e-00ac-56c8-94f9-4ce82e109751,3.270157002564584e+06,1307,0.03270157002564584
1646985946,BTCUSDU22,Buy,3829,39968.00,PlusTick,948a3e89-67c8-560e-8ae4-9f62e54a4a53,9.580164131305045e+06,3829,0.09580164131305044
1646985946,BTCUSDU22,Buy,2028,39968.00,ZeroMinusTick,9ff50f36-0cd9-534f-b1f0-4ff96de4588c,5.074059247397918e+06,2028,0.05074059247397918
1646985946,BTCUSDU22,Buy,3561,39968.50,PlusTick,315795f6-7593-5e4a-82f3-41b09d7d1b2b,8.909516244042182e+06,3561,0.08909516244042183
1646985946,BTCUSDU22,Buy,21861,39968.50,ZeroMinusTick,59957002-94b8-5f9d-ba9c-86009119273a,5.4695572763551295e+07,21861,0.5469557276355129
1646985946,BTCUSDU22,Buy,2427,39969.00,PlusTick,e67f1d22-69e9-5835-ade1-d77bc6002f77,6.072205959618704e+06,2427,0.060722059596187046
1646985946,BTCUSDU22,Buy,1297,39969.00,ZeroMinusTick,8ebd2a70-3732-5416-8bad-f7899c4ac9d2,3.245014886537066e+06,1297,0.03245014886537066
1646985946,BTCUSDU22,Buy,1814,39969.00,ZeroMinusTick,3b8b46d5-2212-5320-a64f-8c7140ed909c,4.538517350946984e+06,1814,0.04538517350946984
1646985946,BTCUSDU22,Buy,7597,39969.00,ZeroMinusTick,68c6e6b5-e1d0-5165-8bf4-05d8b846aabd,1.9007230603717882e+07,7597,0.1900723060371788
1646985946,BTCUSDU22,Buy,5499,39969.00,ZeroMinusTick,c4ee69fb-5be0-5e4b-9647-8779805f1209,1.3758162575996397e+07,5499,0.13758162575996397
1646985946,BTCUSDU22,Buy,1772,39969.50,PlusTick,c5afedeb-6f62-5a87-b76f-d429dad04992,4.4333804525951035e+06,1772,0.04433380452595104
1646985946,BTCUSDU22,Buy,3288,39969.50,ZeroMinusTick,69e63957-7798-564c-8943-e1a1d400a32c,8.226272532806264e+06,3288,0.08226272532806264
1646985946,BTCUSDU22,Buy,3260,39969.50,ZeroMinusTick,a2d32ab7-41e2-51d8-a107-eaa2c826216b,8.156219117076771e+06,3260,0.08156219117076771
