,file,risk measure,OHR,copula
78,4.csv,Variance,0.8798828124999998,Gaussian
79,4.csv,ERM k=10,0.9017578124999999,Gaussian
80,4.csv,ES q=0.01,1.11572265625,Gaussian
81,4.csv,ES q=0.05,0.9597656249999998,Gaussian
82,4.csv,VaR q=0.01,0.9484374999999998,Gaussian
83,4.csv,VaR q=0.05,0.8123046874999997,Gaussian
84,42.csv,Variance,0.8667968749999999,Gaussian
85,42.csv,ERM k=10,0.93408203125,Gaussian
86,42.csv,ES q=0.01,1.0807617187500003,Gaussian
87,42.csv,ES q=0.05,0.97666015625,Gaussian
88,42.csv,VaR q=0.01,0.9785156249999998,Gaussian
89,42.csv,VaR q=0.05,0.8435546875,Gaussian
90,46.csv,Variance,0.8588867187499998,Gaussian
91,46.csv,ERM k=10,0.90166015625,Gaussian
92,46.csv,ES q=0.01,0.9819335937499999,Gaussian
93,46.csv,ES q=0.05,0.9337890625,Gaussian
94,46.csv,VaR q=0.01,0.9369140624999999,Gaussian
95,46.csv,VaR q=0.05,0.84599609375,Gaussian
96,0.csv,Variance,0.8610351562499998,Gaussian
97,0.csv,ERM k=10,0.8237304687499998,Gaussian
98,0.csv,ES q=0.01,1.09853515625,Gaussian
99,0.csv,ES q=0.05,0.89189453125,Gaussian
100,0.csv,VaR q=0.01,0.8955078125,Gaussian
101,0.csv,VaR q=0.05,0.78369140625,Gaussian
102,52.csv,Variance,0.8792968749999999,Gaussian
103,52.csv,ERM k=10,0.9085937499999999,Gaussian
104,52.csv,ES q=0.01,0.9931640625,Gaussian
105,52.csv,ES q=0.05,0.9428710937499999,Gaussian
106,52.csv,VaR q=0.01,0.9380859374999999,Gaussian
107,52.csv,VaR q=0.05,0.8417968749999999,Gaussian
108,1.csv,Variance,0.87041015625,Gaussian
109,1.csv,ERM k=10,0.89033203125,Gaussian
110,1.csv,ES q=0.01,1.1653320312500006,Gaussian
111,1.csv,ES q=0.05,0.9589843749999999,Gaussian
112,1.csv,VaR q=0.01,0.9580078124999998,Gaussian
113,1.csv,VaR q=0.05,0.79931640625,Gaussian
114,53.csv,Variance,0.8722656249999999,Gaussian
115,53.csv,ERM k=10,0.8991210937499999,Gaussian
116,53.csv,ES q=0.01,0.9928710937499999,Gaussian
117,53.csv,ES q=0.05,0.932421875,Gaussian
118,53.csv,VaR q=0.01,0.9433593749999999,Gaussian
119,53.csv,VaR q=0.05,0.8226562499999999,Gaussian
120,47.csv,Variance,0.8692382812499999,Gaussian
121,47.csv,ERM k=10,0.9095703124999999,Gaussian
122,47.csv,ES q=0.01,0.9765625,Gaussian
123,47.csv,ES q=0.05,0.9396484374999998,Gaussian
124,47.csv,VaR q=0.01,0.9376953124999998,Gaussian
125,47.csv,VaR q=0.05,0.8601562499999997,Gaussian
126,51.csv,Variance,0.8670898437499999,Gaussian
127,51.csv,ERM k=10,0.8927734374999998,Gaussian
128,51.csv,ES q=0.01,0.98271484375,Gaussian
129,51.csv,ES q=0.05,0.9288085937499998,Gaussian
130,51.csv,VaR q=0.01,0.9193359375000001,Gaussian
131,51.csv,VaR q=0.05,0.8355468749999999,Gaussian
132,3.csv,Variance,0.8608398437499998,Gaussian
133,3.csv,ERM k=10,0.88984375,Gaussian
134,3.csv,ES q=0.01,1.1337890625000002,Gaussian
135,3.csv,ES q=0.05,0.9567382812499999,Gaussian
136,3.csv,VaR q=0.01,0.9654296874999999,Gaussian
137,3.csv,VaR q=0.05,0.8155273437499998,Gaussian
138,45.csv,Variance,0.8644531249999998,Gaussian
139,45.csv,ERM k=10,0.9039062499999999,Gaussian
140,45.csv,ES q=0.01,0.98388671875,Gaussian
141,45.csv,ES q=0.05,0.93388671875,Gaussian
142,45.csv,VaR q=0.01,0.9374023437499999,Gaussian
143,45.csv,VaR q=0.05,0.8532226562499999,Gaussian
144,79.csv,Variance,0.90224609375,Gaussian
145,79.csv,ERM k=10,0.9163085937499998,Gaussian
146,79.csv,ES q=0.01,0.9316406249999999,Gaussian
147,79.csv,ES q=0.05,0.9240234374999998,Gaussian
148,79.csv,VaR q=0.01,0.9434570312499999,Gaussian
149,79.csv,VaR q=0.05,0.9109374999999998,Gaussian
150,78.csv,Variance,0.9105468749999999,Gaussian
151,78.csv,ERM k=10,0.9233398437499999,Gaussian
152,78.csv,ES q=0.01,0.9552734374999998,Gaussian
153,78.csv,ES q=0.05,0.9403320312499999,Gaussian
154,78.csv,VaR q=0.01,0.9666015625,Gaussian
155,78.csv,VaR q=0.05,0.9228515624999998,Gaussian
156,44.csv,Variance,0.8381835937499998,Gaussian
157,44.csv,ERM k=10,0.8741210937499998,Gaussian
158,44.csv,ES q=0.01,0.97939453125,Gaussian
159,44.csv,ES q=0.05,0.91484375,Gaussian
160,44.csv,VaR q=0.01,0.9230468749999999,Gaussian
161,44.csv,VaR q=0.05,0.7971679687499998,Gaussian
162,50.csv,Variance,0.8794921874999999,Gaussian
163,50.csv,ERM k=10,0.9061523437499999,Gaussian
164,50.csv,ES q=0.01,0.99951171875,Gaussian
165,50.csv,ES q=0.05,0.9398437499999999,Gaussian
166,50.csv,VaR q=0.01,0.9445312499999998,Gaussian
167,50.csv,VaR q=0.05,0.8355468750000001,Gaussian
168,2.csv,Variance,0.8698242187499999,Gaussian
169,2.csv,ERM k=10,0.8820312499999998,Gaussian
170,2.csv,ES q=0.01,1.1703125000000005,Gaussian
171,2.csv,ES q=0.05,0.96376953125,Gaussian
172,2.csv,VaR q=0.01,0.98828125,Gaussian
173,2.csv,VaR q=0.05,0.7922851562499998,Gaussian
174,37.csv,Variance,0.8520507812499999,Gaussian
175,37.csv,ERM k=10,0.9097656249999998,Gaussian
176,37.csv,ES q=0.01,1.0603515625,Gaussian
177,37.csv,ES q=0.05,0.9476562499999999,Gaussian
178,37.csv,VaR q=0.01,0.9499023437499999,Gaussian
179,37.csv,VaR q=0.05,0.8199218749999998,Gaussian
180,23.csv,Variance,0.96484375,Gaussian
181,23.csv,ERM k=10,0.9857421875000001,Gaussian
182,23.csv,ES q=0.01,1.1283203125000003,Gaussian
183,23.csv,ES q=0.05,1.00341796875,Gaussian
184,23.csv,VaR q=0.01,0.95,Gaussian
185,23.csv,VaR q=0.05,1.0,Gaussian
186,22.csv,Variance,0.95224609375,Gaussian
187,22.csv,ERM k=10,0.969140625,Gaussian
188,22.csv,ES q=0.01,1.1008789062500002,Gaussian
189,22.csv,ES q=0.05,0.9859375,Gaussian
190,22.csv,VaR q=0.01,0.9337890625,Gaussian
191,22.csv,VaR q=0.05,0.9369140625000001,Gaussian
192,36.csv,Variance,0.9185546874999999,Gaussian
193,36.csv,ERM k=10,1.0054687500000001,Gaussian
194,36.csv,ES q=0.01,1.1601562500000004,Gaussian
195,36.csv,ES q=0.05,1.0200195312499996,Gaussian
196,36.csv,VaR q=0.01,1.02177734375,Gaussian
197,36.csv,VaR q=0.05,0.9310546875000001,Gaussian
198,20.csv,Variance,0.9206054687499999,Gaussian
199,20.csv,ERM k=10,0.9368164062499998,Gaussian
200,20.csv,ES q=0.01,1.1177734375,Gaussian
201,20.csv,ES q=0.05,0.970703125,Gaussian
202,20.csv,VaR q=0.01,0.9376953124999998,Gaussian
203,20.csv,VaR q=0.05,0.868359375,Gaussian
204,34.csv,Variance,0.9488281249999999,Gaussian
205,34.csv,ERM k=10,1.0095703125,Gaussian
206,34.csv,ES q=0.01,1.1791992187500004,Gaussian
207,34.csv,ES q=0.05,1.0231445312499998,Gaussian
208,34.csv,VaR q=0.01,0.988671875,Gaussian
209,34.csv,VaR q=0.05,0.9585937499999999,Gaussian
210,35.csv,Variance,0.9525390625000001,Gaussian
211,35.csv,ERM k=10,1.012109375,Gaussian
212,35.csv,ES q=0.01,1.1877929687500006,Gaussian
213,35.csv,ES q=0.05,1.02333984375,Gaussian
214,35.csv,VaR q=0.01,0.9895507812500001,Gaussian
215,35.csv,VaR q=0.05,0.9468749999999999,Gaussian
216,21.csv,Variance,0.9033203125,Gaussian
217,21.csv,ERM k=10,0.9281249999999999,Gaussian
218,21.csv,ES q=0.01,1.11240234375,Gaussian
219,21.csv,ES q=0.05,0.9633789062499999,Gaussian
220,21.csv,VaR q=0.01,0.9269531249999998,Gaussian
221,21.csv,VaR q=0.05,0.8794921874999999,Gaussian
222,25.csv,Variance,0.9899414062500002,Gaussian
223,25.csv,ERM k=10,1.02744140625,Gaussian
224,25.csv,ES q=0.01,1.1691406250000007,Gaussian
225,25.csv,ES q=0.05,1.0447265625000002,Gaussian
226,25.csv,VaR q=0.01,0.9814453125,Gaussian
227,25.csv,VaR q=0.05,1.0261718749999997,Gaussian
228,31.csv,Variance,0.9602539062499998,Gaussian
229,31.csv,ERM k=10,1.00791015625,Gaussian
230,31.csv,ES q=0.01,1.1647460937500007,Gaussian
231,31.csv,ES q=0.05,1.0138671875,Gaussian
232,31.csv,VaR q=0.01,0.9624023437499999,Gaussian
233,31.csv,VaR q=0.05,1.0,Gaussian
234,19.csv,Variance,0.9010742187499999,Gaussian
235,19.csv,ERM k=10,0.9230468749999999,Gaussian
236,19.csv,ES q=0.01,1.1330078125,Gaussian
237,19.csv,ES q=0.05,0.97470703125,Gaussian
238,19.csv,VaR q=0.01,0.9470703125,Gaussian
239,19.csv,VaR q=0.05,0.8794921874999997,Gaussian
240,18.csv,Variance,0.9244140624999999,Gaussian
241,18.csv,ERM k=10,0.9502929687499999,Gaussian
242,18.csv,ES q=0.01,1.13193359375,Gaussian
243,18.csv,ES q=0.05,0.9943359375,Gaussian
244,18.csv,VaR q=0.01,0.9830078124999999,Gaussian
245,18.csv,VaR q=0.05,0.9252929687499999,Gaussian
246,30.csv,Variance,0.96572265625,Gaussian
247,30.csv,ERM k=10,1.0182617187499998,Gaussian
248,30.csv,ES q=0.01,1.1823242187500003,Gaussian
249,30.csv,ES q=0.05,1.03125,Gaussian
250,30.csv,VaR q=0.01,0.9697265625,Gaussian
251,30.csv,VaR q=0.05,0.9781249999999999,Gaussian
252,24.csv,Variance,0.985546875,Gaussian
253,24.csv,ERM k=10,1.0451171875,Gaussian
254,24.csv,ES q=0.01,1.1965820312500006,Gaussian
255,24.csv,ES q=0.05,1.0719726562500003,Gaussian
256,24.csv,VaR q=0.01,1.021484375,Gaussian
257,24.csv,VaR q=0.05,1.0345703125,Gaussian
258,32.csv,Variance,0.9666015625,Gaussian
259,32.csv,ERM k=10,1.0095703125,Gaussian
260,32.csv,ES q=0.01,1.2285156250000004,Gaussian
261,32.csv,ES q=0.05,1.0231445312499998,Gaussian
262,32.csv,VaR q=0.01,0.9650390624999998,Gaussian
263,32.csv,VaR q=0.05,0.9525390624999999,Gaussian
264,26.csv,Variance,0.9787109374999998,Gaussian
265,26.csv,ERM k=10,1.0330078125,Gaussian
266,26.csv,ES q=0.01,1.18251953125,Gaussian
267,26.csv,ES q=0.05,1.0513671875000001,Gaussian
268,26.csv,VaR q=0.01,0.9886718750000002,Gaussian
269,26.csv,VaR q=0.05,1.03173828125,Gaussian
270,27.csv,Variance,0.9784179687499999,Gaussian
271,27.csv,ERM k=10,1.0202148437499998,Gaussian
272,27.csv,ES q=0.01,1.1835937500000004,Gaussian
273,27.csv,ES q=0.05,1.0359375000000002,Gaussian
274,27.csv,VaR q=0.01,0.9932617187500001,Gaussian
275,27.csv,VaR q=0.05,0.9892578125,Gaussian
276,33.csv,Variance,0.9473632812499999,Gaussian
277,33.csv,ERM k=10,0.9919921875,Gaussian
278,33.csv,ES q=0.01,1.1675781250000008,Gaussian
279,33.csv,ES q=0.05,1.00673828125,Gaussian
280,33.csv,VaR q=0.01,0.95283203125,Gaussian
281,33.csv,VaR q=0.05,0.9087890624999999,Gaussian
282,16.csv,Variance,0.90283203125,Gaussian
283,16.csv,ERM k=10,0.9278320312499999,Gaussian
284,16.csv,ES q=0.01,1.1505859375000003,Gaussian
285,16.csv,ES q=0.05,0.9811523437499999,Gaussian
286,16.csv,VaR q=0.01,0.9680664062500001,Gaussian
287,16.csv,VaR q=0.05,0.8514648437499999,Gaussian
288,17.csv,Variance,0.9121093749999999,Gaussian
289,17.csv,ERM k=10,0.93447265625,Gaussian
290,17.csv,ES q=0.01,1.1171875,Gaussian
291,17.csv,ES q=0.05,0.9849609374999999,Gaussian
292,17.csv,VaR q=0.01,0.9595703124999997,Gaussian
293,17.csv,VaR q=0.05,0.8605468749999997,Gaussian
294,29.csv,Variance,0.98447265625,Gaussian
295,29.csv,ERM k=10,1.02109375,Gaussian
296,29.csv,ES q=0.01,1.1439453125000003,Gaussian
297,29.csv,ES q=0.05,1.0295898437500002,Gaussian
298,29.csv,VaR q=0.01,0.9720703125000001,Gaussian
299,29.csv,VaR q=0.05,1.0181640625,Gaussian
300,15.csv,Variance,0.8968749999999999,Gaussian
301,15.csv,ERM k=10,0.9260742187499998,Gaussian
302,15.csv,ES q=0.01,1.1248046875,Gaussian
303,15.csv,ES q=0.05,0.9868164062500001,Gaussian
304,15.csv,VaR q=0.01,0.955859375,Gaussian
305,15.csv,VaR q=0.05,0.8756835937499999,Gaussian
306,14.csv,Variance,0.8863281249999999,Gaussian
307,14.csv,ERM k=10,0.893359375,Gaussian
308,14.csv,ES q=0.01,1.0884765625000001,Gaussian
309,14.csv,ES q=0.05,0.95205078125,Gaussian
310,14.csv,VaR q=0.01,0.9380859374999999,Gaussian
311,14.csv,VaR q=0.05,0.8153320312499999,Gaussian
312,28.csv,Variance,0.9892578125,Gaussian
313,28.csv,ERM k=10,1.0339843750000002,Gaussian
314,28.csv,ES q=0.01,1.1470703125000004,Gaussian
315,28.csv,ES q=0.05,1.0425781250000004,Gaussian
316,28.csv,VaR q=0.01,0.9765624999999999,Gaussian
317,28.csv,VaR q=0.05,1.0280273437499998,Gaussian
318,10.csv,Variance,0.8726562499999999,Gaussian
319,10.csv,ERM k=10,0.8823242187499999,Gaussian
320,10.csv,ES q=0.01,1.11865234375,Gaussian
321,10.csv,ES q=0.05,0.9506835937499999,Gaussian
322,10.csv,VaR q=0.01,0.97490234375,Gaussian
323,10.csv,VaR q=0.05,0.8117187499999998,Gaussian
324,38.csv,Variance,0.8422851562499999,Gaussian
325,38.csv,ERM k=10,0.89482421875,Gaussian
326,38.csv,ES q=0.01,1.0240234375,Gaussian
327,38.csv,ES q=0.05,0.9315429687499999,Gaussian
328,38.csv,VaR q=0.01,0.934375,Gaussian
329,38.csv,VaR q=0.05,0.8155273437499996,Gaussian
330,39.csv,Variance,0.8329101562499999,Gaussian
331,39.csv,ERM k=10,0.8778320312499999,Gaussian
332,39.csv,ES q=0.01,1.01865234375,Gaussian
333,39.csv,ES q=0.05,0.9216796875,Gaussian
334,39.csv,VaR q=0.01,0.9372070312499999,Gaussian
335,39.csv,VaR q=0.05,0.7906249999999999,Gaussian
336,11.csv,Variance,0.8833984374999999,Gaussian
337,11.csv,ERM k=10,0.8966796874999998,Gaussian
338,11.csv,ES q=0.01,1.1359375000000003,Gaussian
339,11.csv,ES q=0.05,0.9594726562499999,Gaussian
340,11.csv,VaR q=0.01,0.965625,Gaussian
341,11.csv,VaR q=0.05,0.802734375,Gaussian
342,13.csv,Variance,0.8823242187499999,Gaussian
343,13.csv,ERM k=10,0.8829101562499999,Gaussian
344,13.csv,ES q=0.01,1.1158203125000001,Gaussian
345,13.csv,ES q=0.05,0.9479492187499999,Gaussian
346,13.csv,VaR q=0.01,0.9404296874999998,Gaussian
347,13.csv,VaR q=0.05,0.8093749999999997,Gaussian
348,12.csv,Variance,0.90263671875,Gaussian
349,12.csv,ERM k=10,0.9037109374999999,Gaussian
350,12.csv,ES q=0.01,1.1408203125000003,Gaussian
351,12.csv,ES q=0.05,0.96865234375,Gaussian
352,12.csv,VaR q=0.01,0.96865234375,Gaussian
353,12.csv,VaR q=0.05,0.8217773437499999,Gaussian
354,49.csv,Variance,0.8668945312499999,Gaussian
355,49.csv,ERM k=10,0.8822265624999999,Gaussian
356,49.csv,ES q=0.01,0.98056640625,Gaussian
357,49.csv,ES q=0.05,0.91806640625,Gaussian
358,49.csv,VaR q=0.01,0.9124999999999999,Gaussian
359,49.csv,VaR q=0.05,0.8162109374999997,Gaussian
360,75.csv,Variance,0.8925781249999999,Gaussian
361,75.csv,ERM k=10,0.9083007812499999,Gaussian
362,75.csv,ES q=0.01,0.9435546874999998,Gaussian
363,75.csv,ES q=0.05,0.9224609374999999,Gaussian
364,75.csv,VaR q=0.01,0.9406249999999998,Gaussian
365,75.csv,VaR q=0.05,0.9071289062499999,Gaussian
366,61.csv,Variance,0.8632812499999998,Gaussian
367,61.csv,ERM k=10,0.8530273437499999,Gaussian
368,61.csv,ES q=0.01,0.8826171875,Gaussian
369,61.csv,ES q=0.05,0.8696289062499999,Gaussian
370,61.csv,VaR q=0.01,0.8580078124999997,Gaussian
371,61.csv,VaR q=0.05,0.8738281249999998,Gaussian
372,60.csv,Variance,0.8927734374999998,Gaussian
373,60.csv,ERM k=10,0.9317382812499999,Gaussian
374,60.csv,ES q=0.01,0.9972656249999999,Gaussian
375,60.csv,ES q=0.05,0.9541992187499999,Gaussian
376,60.csv,VaR q=0.01,0.9275390624999997,Gaussian
377,60.csv,VaR q=0.05,0.8893554687499999,Gaussian
378,74.csv,Variance,0.8660156249999998,Gaussian
379,74.csv,ERM k=10,0.8857421875,Gaussian
380,74.csv,ES q=0.01,0.93095703125,Gaussian
381,74.csv,ES q=0.05,0.9015624999999999,Gaussian
382,74.csv,VaR q=0.01,0.920703125,Gaussian
383,74.csv,VaR q=0.05,0.8734375,Gaussian
384,48.csv,Variance,0.8627929687499998,Gaussian
385,48.csv,ERM k=10,0.89482421875,Gaussian
386,48.csv,ES q=0.01,0.97353515625,Gaussian
387,48.csv,ES q=0.05,0.9295898437499999,Gaussian
388,48.csv,VaR q=0.01,0.9296874999999999,Gaussian
389,48.csv,VaR q=0.05,0.8453125,Gaussian
390,62.csv,Variance,0.8634765624999998,Gaussian
391,62.csv,ERM k=10,0.8497070312499999,Gaussian
392,62.csv,ES q=0.01,0.88798828125,Gaussian
393,62.csv,ES q=0.05,0.8694335937499998,Gaussian
394,62.csv,VaR q=0.01,0.8656249999999999,Gaussian
395,62.csv,VaR q=0.05,0.8460937499999999,Gaussian
396,76.csv,Variance,0.8804687499999999,Gaussian
397,76.csv,ERM k=10,0.88876953125,Gaussian
398,76.csv,ES q=0.01,0.9290039062499998,Gaussian
399,76.csv,ES q=0.05,0.9034179687499999,Gaussian
400,76.csv,VaR q=0.01,0.9133789062499998,Gaussian
401,76.csv,VaR q=0.05,0.8772460937499998,Gaussian
402,77.csv,Variance,0.8880859374999999,Gaussian
403,77.csv,ERM k=10,0.9003906249999999,Gaussian
404,77.csv,ES q=0.01,0.9274414062499999,Gaussian
405,77.csv,ES q=0.05,0.9151367187499999,Gaussian
406,77.csv,VaR q=0.01,0.9320312499999999,Gaussian
407,77.csv,VaR q=0.05,0.897265625,Gaussian
408,63.csv,Variance,0.8463867187499998,Gaussian
409,63.csv,ERM k=10,0.8351562499999998,Gaussian
410,63.csv,ES q=0.01,0.8823242187499999,Gaussian
411,63.csv,ES q=0.05,0.8614257812499998,Gaussian
412,63.csv,VaR q=0.01,0.8648437499999999,Gaussian
413,63.csv,VaR q=0.05,0.83623046875,Gaussian
414,67.csv,Variance,0.8864257812499999,Gaussian
415,67.csv,ERM k=10,0.9009765624999999,Gaussian
416,67.csv,ES q=0.01,0.9577148437499999,Gaussian
417,67.csv,ES q=0.05,0.9232421874999999,Gaussian
418,67.csv,VaR q=0.01,0.9445312499999998,Gaussian
419,67.csv,VaR q=0.05,0.8744140624999999,Gaussian
420,73.csv,Variance,0.8735351562499999,Gaussian
421,73.csv,ERM k=10,0.8882812499999999,Gaussian
422,73.csv,ES q=0.01,0.9311523437499999,Gaussian
423,73.csv,ES q=0.05,0.9034179687499999,Gaussian
424,73.csv,VaR q=0.01,0.9140624999999999,Gaussian
425,73.csv,VaR q=0.05,0.8685546874999999,Gaussian
426,9.csv,Variance,0.9158203125,Gaussian
427,9.csv,ERM k=10,0.9216796875,Gaussian
428,9.csv,ES q=0.01,1.1744140625000006,Gaussian
429,9.csv,ES q=0.05,0.9869140625000001,Gaussian
430,9.csv,VaR q=0.01,0.9692382812499999,Gaussian
431,9.csv,VaR q=0.05,0.8356445312499999,Gaussian
432,8.csv,Variance,0.8913085937499999,Gaussian
433,8.csv,ERM k=10,0.9064453124999998,Gaussian
434,8.csv,ES q=0.01,1.1466796875000003,Gaussian
435,8.csv,ES q=0.05,0.96826171875,Gaussian
436,8.csv,VaR q=0.01,0.9689453125,Gaussian
437,8.csv,VaR q=0.05,0.8183593749999998,Gaussian
438,72.csv,Variance,0.8621093749999998,Gaussian
439,72.csv,ERM k=10,0.8744140624999999,Gaussian
440,72.csv,ES q=0.01,0.9107421874999999,Gaussian
441,72.csv,ES q=0.05,0.88681640625,Gaussian
442,72.csv,VaR q=0.01,0.89072265625,Gaussian
443,72.csv,VaR q=0.05,0.8759765624999999,Gaussian
444,66.csv,Variance,0.8837890625,Gaussian
445,66.csv,ERM k=10,0.8824218749999999,Gaussian
446,66.csv,ES q=0.01,0.9249023437499999,Gaussian
447,66.csv,ES q=0.05,0.90126953125,Gaussian
448,66.csv,VaR q=0.01,0.9092773437499998,Gaussian
449,66.csv,VaR q=0.05,0.8689453125,Gaussian
450,70.csv,Variance,0.8703124999999999,Gaussian
451,70.csv,ERM k=10,0.8802734374999999,Gaussian
452,70.csv,ES q=0.01,0.92568359375,Gaussian
453,70.csv,ES q=0.05,0.89482421875,Gaussian
454,70.csv,VaR q=0.01,0.9078124999999999,Gaussian
455,70.csv,VaR q=0.05,0.8593749999999998,Gaussian
456,64.csv,Variance,0.8678710937499999,Gaussian
457,64.csv,ERM k=10,0.8553710937499998,Gaussian
458,64.csv,ES q=0.01,0.9062499999999999,Gaussian
459,64.csv,ES q=0.05,0.8816406249999998,Gaussian
460,64.csv,VaR q=0.01,0.8828124999999999,Gaussian
461,64.csv,VaR q=0.05,0.8420898437499998,Gaussian
462,58.csv,Variance,0.9244140624999999,Gaussian
463,58.csv,ERM k=10,0.95791015625,Gaussian
464,58.csv,ES q=0.01,1.0470703125,Gaussian
465,58.csv,ES q=0.05,0.9789062499999999,Gaussian
466,58.csv,VaR q=0.01,0.96953125,Gaussian
467,58.csv,VaR q=0.05,0.8937499999999999,Gaussian
468,59.csv,Variance,0.9000976562499999,Gaussian
469,59.csv,ERM k=10,0.9129882812499999,Gaussian
470,59.csv,ES q=0.01,0.982421875,Gaussian
471,59.csv,ES q=0.05,0.9371093749999999,Gaussian
472,59.csv,VaR q=0.01,0.9262695312499999,Gaussian
473,59.csv,VaR q=0.05,0.8540039062499999,Gaussian
474,65.csv,Variance,0.8692382812499999,Gaussian
475,65.csv,ERM k=10,0.8431640624999999,Gaussian
476,65.csv,ES q=0.01,0.8819335937499998,Gaussian
477,65.csv,ES q=0.05,0.8615234374999998,Gaussian
478,65.csv,VaR q=0.01,0.8519531249999999,Gaussian
479,65.csv,VaR q=0.05,0.8240234374999996,Gaussian
480,71.csv,Variance,0.8851562499999999,Gaussian
481,71.csv,ERM k=10,0.9067382812499999,Gaussian
482,71.csv,ES q=0.01,0.94912109375,Gaussian
483,71.csv,ES q=0.05,0.9232421874999999,Gaussian
484,71.csv,VaR q=0.01,0.9266601562499999,Gaussian
