,file_name,risk_measure,OHR,copula
327,19.csv,ES q=0.05,0.8196289062499998,Gaussian
328,19.csv,VaR q=0.01,0.7816406249999996,Gaussian
329,19.csv,VaR q=0.05,0.7283203124999997,Gaussian
330,18.csv,Variance,0.7987304687499998,Gaussian
331,18.csv,ERM k=10,0.7379882812499998,Gaussian
332,18.csv,ES q=0.01,0.9137695312499999,Gaussian
333,18.csv,ES q=0.05,0.7789062499999997,Gaussian
334,18.csv,VaR q=0.01,0.7332031249999995,Gaussian
335,18.csv,VaR q=0.05,0.6412109374999997,Gaussian
336,30.csv,Variance,0.7392578124999998,Gaussian
337,30.csv,ERM k=10,0.7509765624999998,Gaussian
338,30.csv,ES q=0.01,0.8785156249999998,Gaussian
339,30.csv,ES q=0.05,0.7695312499999998,Gaussian
340,30.csv,VaR q=0.01,0.7691406249999997,Gaussian
341,30.csv,VaR q=0.05,0.6558593749999996,Gaussian
342,24.csv,Variance,0.7440429687499998,Gaussian
343,24.csv,ERM k=10,0.7605468749999997,Gaussian
344,24.csv,ES q=0.01,0.8858398437499999,Gaussian
345,24.csv,ES q=0.05,0.7980468749999998,Gaussian
346,24.csv,VaR q=0.01,0.7945312499999999,Gaussian
347,24.csv,VaR q=0.05,0.6844726562499998,Gaussian
348,32.csv,Variance,0.7229492187499997,Gaussian
349,32.csv,ERM k=10,0.7383789062499998,Gaussian
350,32.csv,ES q=0.01,0.8676757812499999,Gaussian
351,32.csv,ES q=0.05,0.7586914062499998,Gaussian
352,32.csv,VaR q=0.01,0.7283203124999997,Gaussian
353,32.csv,VaR q=0.05,0.6633789062499996,Gaussian
354,26.csv,Variance,0.7750976562499998,Gaussian
355,26.csv,ERM k=10,0.7758789062499999,Gaussian
356,26.csv,ES q=0.01,0.8882812499999999,Gaussian
357,26.csv,ES q=0.05,0.8018554687499998,Gaussian
358,26.csv,VaR q=0.01,0.7986328124999997,Gaussian
359,26.csv,VaR q=0.05,0.6893554687499998,Gaussian
360,27.csv,Variance,0.7640624999999998,Gaussian
361,27.csv,ERM k=10,0.7727539062499998,Gaussian
362,27.csv,ES q=0.01,0.8980468749999999,Gaussian
363,27.csv,ES q=0.05,0.8000976562499998,Gaussian
364,27.csv,VaR q=0.01,0.7808593749999998,Gaussian
365,27.csv,VaR q=0.05,0.6804687499999997,Gaussian
366,33.csv,Variance,0.7304687499999998,Gaussian
367,33.csv,ERM k=10,0.7443359374999998,Gaussian
368,33.csv,ES q=0.01,0.8645507812499998,Gaussian
369,33.csv,ES q=0.05,0.7709960937499999,Gaussian
370,33.csv,VaR q=0.01,0.7916992187499999,Gaussian
371,33.csv,VaR q=0.05,0.6523437499999998,Gaussian
372,103.csv,Variance,0.7690429687499998,Gaussian
373,103.csv,ERM k=10,0.8149414062499999,Gaussian
374,103.csv,ES q=0.01,0.8269531249999998,Gaussian
375,103.csv,ES q=0.05,0.8256835937499999,Gaussian
376,103.csv,VaR q=0.01,0.8101562499999997,Gaussian
377,103.csv,VaR q=0.05,0.8132812499999997,Gaussian
378,16.csv,Variance,0.8509765624999999,Gaussian
379,16.csv,ERM k=10,0.8317382812499998,Gaussian
380,16.csv,ES q=0.01,1.0694335937500001,Gaussian
381,16.csv,ES q=0.05,0.8734374999999999,Gaussian
382,16.csv,VaR q=0.01,1.0265624999999998,Gaussian
383,16.csv,VaR q=0.05,0.7626953124999998,Gaussian
384,17.csv,Variance,0.8284179687499997,Gaussian
385,17.csv,ERM k=10,0.8007812499999998,Gaussian
386,17.csv,ES q=0.01,1.06142578125,Gaussian
387,17.csv,ES q=0.05,0.8377929687499999,Gaussian
388,17.csv,VaR q=0.01,0.8283203124999999,Gaussian
389,17.csv,VaR q=0.05,0.6997070312499998,Gaussian
390,102.csv,Variance,0.7806640624999999,Gaussian
391,102.csv,ERM k=10,0.8202148437499999,Gaussian
392,102.csv,ES q=0.01,0.8335937499999999,Gaussian
393,102.csv,ES q=0.05,0.8357421875,Gaussian
394,102.csv,VaR q=0.01,0.8417968749999999,Gaussian
395,102.csv,VaR q=0.05,0.8140624999999998,Gaussian
396,100.csv,Variance,0.7676757812499998,Gaussian
397,100.csv,ERM k=10,0.7621093749999998,Gaussian
398,100.csv,ES q=0.01,0.7635742187499998,Gaussian
399,100.csv,ES q=0.05,0.7749023437499998,Gaussian
400,100.csv,VaR q=0.01,0.7908203125,Gaussian
401,100.csv,VaR q=0.05,0.7667968749999998,Gaussian
402,29.csv,Variance,0.7375976562499998,Gaussian
403,29.csv,ERM k=10,0.7479492187499998,Gaussian
404,29.csv,ES q=0.01,0.8763671874999999,Gaussian
405,29.csv,ES q=0.05,0.7718749999999999,Gaussian
406,29.csv,VaR q=0.01,0.7343749999999998,Gaussian
407,29.csv,VaR q=0.05,0.6560546874999997,Gaussian
408,15.csv,Variance,0.8657226562499999,Gaussian
409,15.csv,ERM k=10,0.8546874999999998,Gaussian
410,15.csv,ES q=0.01,1.0689453125000001,Gaussian
411,15.csv,ES q=0.05,0.8980468749999999,Gaussian
412,15.csv,VaR q=0.01,0.8935546875,Gaussian
413,15.csv,VaR q=0.05,0.8091796874999997,Gaussian
414,14.csv,Variance,0.8858398437499999,Gaussian
415,14.csv,ERM k=10,0.8633789062499998,Gaussian
416,14.csv,ES q=0.01,1.0849609375,Gaussian
417,14.csv,ES q=0.05,0.9185546874999999,Gaussian
418,14.csv,VaR q=0.01,0.9290039062499998,Gaussian
419,14.csv,VaR q=0.05,0.8015624999999998,Gaussian
420,28.csv,Variance,0.7402343749999999,Gaussian
421,28.csv,ERM k=10,0.7477539062499997,Gaussian
422,28.csv,ES q=0.01,0.87626953125,Gaussian
423,28.csv,ES q=0.05,0.7745117187499998,Gaussian
424,28.csv,VaR q=0.01,0.7252929687499997,Gaussian
425,28.csv,VaR q=0.05,0.6748046874999998,Gaussian
426,101.csv,Variance,0.7438476562499998,Gaussian
427,101.csv,ERM k=10,0.7512695312499998,Gaussian
428,101.csv,ES q=0.01,0.7253906249999997,Gaussian
429,101.csv,ES q=0.05,0.7541992187499997,Gaussian
430,101.csv,VaR q=0.01,0.7612304687499997,Gaussian
431,101.csv,VaR q=0.05,0.7713867187499999,Gaussian
432,10.csv,Variance,0.90263671875,Gaussian
433,10.csv,ERM k=10,0.8851562499999999,Gaussian
434,10.csv,ES q=0.01,1.0894531250000004,Gaussian
435,10.csv,ES q=0.05,0.95283203125,Gaussian
436,10.csv,VaR q=0.01,0.9613281249999999,Gaussian
437,10.csv,VaR q=0.05,0.8390624999999999,Gaussian
438,38.csv,Variance,0.7434570312499998,Gaussian
439,38.csv,ERM k=10,0.7698242187499998,Gaussian
440,38.csv,ES q=0.01,0.8541015624999999,Gaussian
441,38.csv,ES q=0.05,0.7954101562499999,Gaussian
442,38.csv,VaR q=0.01,0.8028320312499999,Gaussian
443,38.csv,VaR q=0.05,0.6882812499999997,Gaussian
444,39.csv,Variance,0.7439453124999997,Gaussian
445,39.csv,ERM k=10,0.7595703124999997,Gaussian
446,39.csv,ES q=0.01,0.8268554687499998,Gaussian
447,39.csv,ES q=0.05,0.7815429687499997,Gaussian
448,39.csv,VaR q=0.01,0.7992187499999999,Gaussian
449,39.csv,VaR q=0.05,0.7008789062499998,Gaussian
450,11.csv,Variance,0.8824218749999999,Gaussian
451,11.csv,ERM k=10,0.8546874999999998,Gaussian
452,11.csv,ES q=0.01,1.04794921875,Gaussian
453,11.csv,ES q=0.05,0.9103515624999998,Gaussian
454,11.csv,VaR q=0.01,0.8908203125,Gaussian
455,11.csv,VaR q=0.05,0.7944335937499999,Gaussian
456,13.csv,Variance,0.8771484374999998,Gaussian
457,13.csv,ERM k=10,0.8527343749999999,Gaussian
458,13.csv,ES q=0.01,1.04736328125,Gaussian
459,13.csv,ES q=0.05,0.89921875,Gaussian
460,13.csv,VaR q=0.01,0.89267578125,Gaussian
461,13.csv,VaR q=0.05,0.8107421874999998,Gaussian
462,12.csv,Variance,0.8691406249999999,Gaussian
463,12.csv,ERM k=10,0.83916015625,Gaussian
464,12.csv,ES q=0.01,1.0435546875000001,Gaussian
465,12.csv,ES q=0.05,0.8842773437499999,Gaussian
466,12.csv,VaR q=0.01,0.86015625,Gaussian
467,12.csv,VaR q=0.05,0.7968749999999998,Gaussian
468,49.csv,Variance,0.7657226562499998,Gaussian
469,49.csv,ERM k=10,0.7719726562499999,Gaussian
470,49.csv,ES q=0.01,0.7977539062499998,Gaussian
471,49.csv,ES q=0.05,0.7920898437499998,Gaussian
472,49.csv,VaR q=0.01,0.8015624999999998,Gaussian
473,49.csv,VaR q=0.05,0.7249999999999998,Gaussian
474,75.csv,Variance,0.7458007812499998,Gaussian
475,75.csv,ERM k=10,0.7196289062499998,Gaussian
