,file,risk measure,OHR,copula
281,24.csv,VaR q=0.05,0.7374999999999998,Gaussian
282,32.csv,Variance,0.7752929687499998,Gaussian
283,32.csv,ERM k=10,0.7682617187499998,Gaussian
284,32.csv,ES q=0.01,0.7969726562499998,Gaussian
285,32.csv,ES q=0.05,0.7882812499999998,Gaussian
286,32.csv,VaR q=0.01,0.7969726562499998,Gaussian
287,32.csv,VaR q=0.05,0.7327148437499997,Gaussian
288,26.csv,Variance,0.7714843749999999,Gaussian
289,26.csv,ERM k=10,0.7797851562499998,Gaussian
290,26.csv,ES q=0.01,0.7892578124999998,Gaussian
291,26.csv,ES q=0.05,0.7916015624999999,Gaussian
292,26.csv,VaR q=0.01,0.7929687499999998,Gaussian
293,26.csv,VaR q=0.05,0.7994140624999999,Gaussian
294,27.csv,Variance,0.7734374999999998,Gaussian
295,27.csv,ERM k=10,0.7812499999999998,Gaussian
296,27.csv,ES q=0.01,0.7961914062499998,Gaussian
297,27.csv,ES q=0.05,0.7959960937499998,Gaussian
298,27.csv,VaR q=0.01,0.7984374999999998,Gaussian
299,27.csv,VaR q=0.05,0.8186523437499998,Gaussian
300,33.csv,Variance,0.7791015624999997,Gaussian
301,33.csv,ERM k=10,0.7749999999999998,Gaussian
302,33.csv,ES q=0.01,0.8094726562499998,Gaussian
303,33.csv,ES q=0.05,0.7929687499999998,Gaussian
304,33.csv,VaR q=0.01,0.7983398437499998,Gaussian
305,33.csv,VaR q=0.05,0.7156249999999997,Gaussian
306,16.csv,Variance,0.7088867187499996,Gaussian
307,16.csv,ERM k=10,0.7678710937499998,Gaussian
308,16.csv,ES q=0.01,0.8849609374999998,Gaussian
309,16.csv,ES q=0.05,0.8020507812499998,Gaussian
310,16.csv,VaR q=0.01,0.826171875,Gaussian
311,16.csv,VaR q=0.05,0.6718749999999997,Gaussian
312,17.csv,Variance,0.7313476562499998,Gaussian
313,17.csv,ERM k=10,0.7624023437499997,Gaussian
314,17.csv,ES q=0.01,0.8404296874999999,Gaussian
315,17.csv,ES q=0.05,0.7897460937499999,Gaussian
316,17.csv,VaR q=0.01,0.7977539062499995,Gaussian
317,17.csv,VaR q=0.05,0.6874999999999998,Gaussian
318,29.csv,Variance,0.7801757812499998,Gaussian
319,29.csv,ERM k=10,0.7711914062499999,Gaussian
320,29.csv,ES q=0.01,0.7998046874999998,Gaussian
321,29.csv,ES q=0.05,0.7894531249999999,Gaussian
322,29.csv,VaR q=0.01,0.7984374999999998,Gaussian
323,29.csv,VaR q=0.05,0.7251953124999997,Gaussian
324,15.csv,Variance,0.7141601562499997,Gaussian
325,15.csv,ERM k=10,0.7451171874999998,Gaussian
326,15.csv,ES q=0.01,0.9002929687499999,Gaussian
327,15.csv,ES q=0.05,0.7742187499999997,Gaussian
328,15.csv,VaR q=0.01,0.7938476562499999,Gaussian
329,15.csv,VaR q=0.05,0.6656249999999997,Gaussian
330,14.csv,Variance,0.7338867187499998,Gaussian
331,14.csv,ERM k=10,0.7481445312499998,Gaussian
332,14.csv,ES q=0.01,0.871484375,Gaussian
333,14.csv,ES q=0.05,0.7726562499999998,Gaussian
334,14.csv,VaR q=0.01,0.7870117187499996,Gaussian
335,14.csv,VaR q=0.05,0.6684570312499998,Gaussian
336,28.csv,Variance,0.7858398437499998,Gaussian
337,28.csv,ERM k=10,0.7887695312499999,Gaussian
338,28.csv,ES q=0.01,0.8239257812499998,Gaussian
339,28.csv,ES q=0.05,0.8075195312499999,Gaussian
340,28.csv,VaR q=0.01,0.8150390624999999,Gaussian
341,28.csv,VaR q=0.05,0.7634765624999997,Gaussian
342,10.csv,Variance,0.7281249999999997,Gaussian
343,10.csv,ERM k=10,0.7514648437499998,Gaussian
344,10.csv,ES q=0.01,0.8611328124999997,Gaussian
345,10.csv,ES q=0.05,0.7720703124999999,Gaussian
346,10.csv,VaR q=0.01,0.7499999999999998,Gaussian
347,10.csv,VaR q=0.05,0.6844726562499998,Gaussian
348,38.csv,Variance,0.7598632812499997,Gaussian
349,38.csv,ERM k=10,0.7561523437499997,Gaussian
350,38.csv,ES q=0.01,0.8091796874999997,Gaussian
351,38.csv,ES q=0.05,0.7804687499999998,Gaussian
352,38.csv,VaR q=0.01,0.7935546874999999,Gaussian
353,38.csv,VaR q=0.05,0.6755859374999997,Gaussian
354,39.csv,Variance,0.7650390624999999,Gaussian
355,39.csv,ERM k=10,0.7541992187499997,Gaussian
356,39.csv,ES q=0.01,0.8037109374999998,Gaussian
357,39.csv,ES q=0.05,0.7752929687499998,Gaussian
358,39.csv,VaR q=0.01,0.7832031249999998,Gaussian
359,39.csv,VaR q=0.05,0.6732421874999999,Gaussian
360,11.csv,Variance,0.7376953124999999,Gaussian
361,11.csv,ERM k=10,0.7423828124999998,Gaussian
362,11.csv,ES q=0.01,0.8467773437499998,Gaussian
363,11.csv,ES q=0.05,0.7580078124999998,Gaussian
364,11.csv,VaR q=0.01,0.7534179687499998,Gaussian
365,11.csv,VaR q=0.05,0.6626953124999997,Gaussian
366,13.csv,Variance,0.7243164062499997,Gaussian
367,13.csv,ERM k=10,0.7342773437499998,Gaussian
368,13.csv,ES q=0.01,0.8631835937499998,Gaussian
369,13.csv,ES q=0.05,0.7536132812499998,Gaussian
370,13.csv,VaR q=0.01,0.7312499999999998,Gaussian
371,13.csv,VaR q=0.05,0.6644531249999998,Gaussian
372,12.csv,Variance,0.7458984374999997,Gaussian
373,12.csv,ERM k=10,0.7518554687499998,Gaussian
374,12.csv,ES q=0.01,0.8913085937499999,Gaussian
375,12.csv,ES q=0.05,0.7722656249999998,Gaussian
376,12.csv,VaR q=0.01,0.7683593749999998,Gaussian
377,12.csv,VaR q=0.05,0.6536132812499997,Gaussian
378,49.csv,Variance,0.7173828124999997,Gaussian
379,49.csv,ERM k=10,0.6980468749999997,Gaussian
380,49.csv,ES q=0.01,0.6824218749999997,Gaussian
381,49.csv,ES q=0.05,0.7099609374999996,Gaussian
382,49.csv,VaR q=0.01,0.7468749999999997,Gaussian
383,49.csv,VaR q=0.05,0.7023437499999998,Gaussian
384,75.csv,Variance,0.7472656249999997,Gaussian
385,75.csv,ERM k=10,0.7432617187499998,Gaussian
386,75.csv,ES q=0.01,0.7586914062499998,Gaussian
387,75.csv,ES q=0.05,0.7574218749999998,Gaussian
388,75.csv,VaR q=0.01,0.7752929687499998,Gaussian
389,75.csv,VaR q=0.05,0.7414062499999996,Gaussian
390,61.csv,Variance,0.7334960937499998,Gaussian
391,61.csv,ERM k=10,0.7352539062499998,Gaussian
392,61.csv,ES q=0.01,0.7495117187499998,Gaussian
393,61.csv,ES q=0.05,0.7546874999999997,Gaussian
394,61.csv,VaR q=0.01,0.7859374999999998,Gaussian
395,61.csv,VaR q=0.05,0.7390624999999998,Gaussian
396,60.csv,Variance,0.7247070312499998,Gaussian
397,60.csv,ERM k=10,0.7199218749999998,Gaussian
398,60.csv,ES q=0.01,0.7396484374999999,Gaussian
399,60.csv,ES q=0.05,0.7355468749999998,Gaussian
400,60.csv,VaR q=0.01,0.7641601562499998,Gaussian
401,60.csv,VaR q=0.05,0.7128906249999997,Gaussian
402,74.csv,Variance,0.7418945312499998,Gaussian
403,74.csv,ERM k=10,0.7433593749999998,Gaussian
404,74.csv,ES q=0.01,0.7647460937499998,Gaussian
405,74.csv,ES q=0.05,0.7626953124999998,Gaussian
406,74.csv,VaR q=0.01,0.7845703124999999,Gaussian
407,74.csv,VaR q=0.05,0.7499999999999998,Gaussian
408,48.csv,Variance,0.7234374999999997,Gaussian
409,48.csv,ERM k=10,0.6999999999999997,Gaussian
410,48.csv,ES q=0.01,0.6874999999999998,Gaussian
411,48.csv,ES q=0.05,0.7140624999999997,Gaussian
412,48.csv,VaR q=0.01,0.7541015624999996,Gaussian
413,48.csv,VaR q=0.05,0.7018554687499998,Gaussian
414,62.csv,Variance,0.7292968749999997,Gaussian
415,62.csv,ERM k=10,0.7362304687499998,Gaussian
416,62.csv,ES q=0.01,0.7399414062499999,Gaussian
417,62.csv,ES q=0.05,0.7499023437499998,Gaussian
418,62.csv,VaR q=0.01,0.7772460937499998,Gaussian
419,62.csv,VaR q=0.05,0.7383789062499998,Gaussian
420,76.csv,Variance,0.7936523437499998,Gaussian
421,76.csv,ERM k=10,0.7632812499999997,Gaussian
422,76.csv,ES q=0.01,0.7602539062499997,Gaussian
423,76.csv,ES q=0.05,0.7654296874999997,Gaussian
424,76.csv,VaR q=0.01,0.7688476562499998,Gaussian
425,76.csv,VaR q=0.05,0.7939453125,Gaussian
426,77.csv,Variance,0.7994140624999999,Gaussian
427,77.csv,ERM k=10,0.7819335937499997,Gaussian
428,77.csv,ES q=0.01,0.7853515624999998,Gaussian
429,77.csv,ES q=0.05,0.7885742187499999,Gaussian
430,77.csv,VaR q=0.01,0.7809570312499997,Gaussian
431,77.csv,VaR q=0.05,0.7944335937499999,Gaussian
432,63.csv,Variance,0.7485351562499998,Gaussian
433,63.csv,ERM k=10,0.7450195312499999,Gaussian
434,63.csv,ES q=0.01,0.7524414062499999,Gaussian
435,63.csv,ES q=0.05,0.7597656249999997,Gaussian
436,63.csv,VaR q=0.01,0.7831054687500001,Gaussian
437,63.csv,VaR q=0.05,0.7483398437499997,Gaussian
438,67.csv,Variance,0.7388671874999999,Gaussian
439,67.csv,ERM k=10,0.7359374999999998,Gaussian
440,67.csv,ES q=0.01,0.7507812499999997,Gaussian
441,67.csv,ES q=0.05,0.7532226562499998,Gaussian
442,67.csv,VaR q=0.01,0.7501953124999998,Gaussian
443,67.csv,VaR q=0.05,0.7384765624999998,Gaussian
444,73.csv,Variance,0.7442382812499998,Gaussian
445,73.csv,ERM k=10,0.7381835937499998,Gaussian
446,73.csv,ES q=0.01,0.7444335937499998,Gaussian
447,73.csv,ES q=0.05,0.7556640624999997,Gaussian
448,73.csv,VaR q=0.01,0.7767578124999999,Gaussian
449,73.csv,VaR q=0.05,0.7363281249999998,Gaussian
450,9.csv,Variance,0.7329101562499998,Gaussian
451,9.csv,ERM k=10,0.7475585937499997,Gaussian
452,9.csv,ES q=0.01,0.84013671875,Gaussian
453,9.csv,ES q=0.05,0.7755859374999998,Gaussian
454,9.csv,VaR q=0.01,0.7709960937499999,Gaussian
455,9.csv,VaR q=0.05,0.6726562499999997,Gaussian
456,8.csv,Variance,0.7333007812499998,Gaussian
457,8.csv,ERM k=10,0.7496093749999998,Gaussian
458,8.csv,ES q=0.01,0.8624023437499998,Gaussian
459,8.csv,ES q=0.05,0.7788085937499997,Gaussian
460,8.csv,VaR q=0.01,0.7640624999999998,Gaussian
461,8.csv,VaR q=0.05,0.6607421874999997,Gaussian
462,72.csv,Variance,0.7360351562499998,Gaussian
463,72.csv,ERM k=10,0.7449218749999998,Gaussian
464,72.csv,ES q=0.01,0.7511718749999998,Gaussian
465,72.csv,ES q=0.05,0.7642578124999997,Gaussian
466,72.csv,VaR q=0.01,0.8001953124999999,Gaussian
467,72.csv,VaR q=0.05,0.7428710937499997,Gaussian
468,66.csv,Variance,0.7514648437499998,Gaussian
469,66.csv,ERM k=10,0.7328124999999998,Gaussian
470,66.csv,ES q=0.01,0.7521484374999998,Gaussian
471,66.csv,ES q=0.05,0.7457031249999998,Gaussian
472,66.csv,VaR q=0.01,0.7582031249999998,Gaussian
473,66.csv,VaR q=0.05,0.7265624999999998,Gaussian
