"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-07-13-09-00-00",0.8250090211153349,0.528076803329006,0.5997933820230783,0.3990264691295998,0.5173266375715327,0.6881187202969831
"2020-07-13-13-00-00",0.8155188548941492,0.5039238013289362,0.5762367235714188,0.3878438631895238,0.4998517830661673,0.6748678410189204
"2020-07-13-17-00-00",0.8222672119058714,0.569849818808983,0.6187780567708319,0.43426749279536736,0.5299983347520247,0.6763353059578845
"2020-07-13-21-00-00",0.8023284960130673,0.5315366077354804,0.5968618394839598,0.36298170499611204,0.4689812305179627,0.7081521007744483
"2020-07-14-01-00-00",0.8160727714488731,0.5904563928647425,0.608529653509298,0.43264821434980116,0.5012013260589068,0.709077481205381
"2020-07-14-05-00-00",0.8119130580933998,0.5535566384793555,0.5684600919595088,0.41154047310972974,0.4775504505071573,0.7122212193569775
"2020-07-14-09-00-00",0.8161150649701816,0.5701762853184384,0.619814098538227,0.439786813756896,0.5051325797030535,0.7166514175560597
"2020-07-14-13-00-00",0.8194489231103503,0.6597068423741357,0.6418199899549576,0.42261016817087615,0.5299082092449954,0.7236965220924012
"2020-07-14-17-00-00",0.8144995889831884,0.6069296506783557,0.593426523770018,0.42512295376662557,0.5057755430920555,0.6966300342217855
"2020-07-14-21-00-00",0.8117182022337928,0.6315027232074962,0.6434731453542937,0.42279372423002637,0.5332708185590764,0.6956802966282312
"2020-07-15-01-00-00",0.8172593312388283,0.6295683365539443,0.6175383671774779,0.44495935762911043,0.53356586768903,0.6899263269974354
"2020-07-15-05-00-00",0.8246825905908082,0.6444670861562267,0.6525706709820658,0.4394939391365681,0.5476794921681609,0.7056375715172128
"2020-07-15-09-00-00",0.8346055477907607,0.640570261979885,0.6247446229034046,0.4645307948864439,0.5481454807046907,0.702499592408844
"2020-07-15-13-00-00",0.8363860328689656,0.6479719570526308,0.6532892079366897,0.44827270066155733,0.5613469400956538,0.7133654883415035
"2020-07-15-17-00-00",0.8240756527304617,0.6196368327783982,0.6340897485640327,0.4283680940578545,0.5393684080310968,0.6986763107634949
"2020-07-15-21-00-00",0.8186763800569892,0.5968269064229141,0.5897242382427601,0.43493182417165444,0.5235042304212809,0.6937620644605587
"2020-07-16-01-00-00",0.8328940437924675,0.6280754333621813,0.6567386860732356,0.4371903315372039,0.5746989337139227,0.7148417784838541
"2020-07-16-05-00-00",0.8289147829139092,0.6139329169444383,0.6674580597310207,0.43550067723839203,0.5659729046295519,0.709803206444917
"2020-07-16-09-00-00",0.8248629798313255,0.5900362889991494,0.6155566505470705,0.45121349414391654,0.5507413539144905,0.6895273995587392
"2020-07-16-13-00-00",0.8326094773315964,0.6021891552950167,0.6217721177810398,0.4611360762454819,0.559737914097064,0.6797911735339783
"2020-07-16-17-00-00",0.8357745035849422,0.6061584078413615,0.6209449329807096,0.45897444480033533,0.5617566597537256,0.7044364934137921
"2020-07-16-21-00-00",0.8441465319567504,0.6246474061571579,0.633995180789181,0.4764057216624452,0.5752516983401741,0.7135358882719913
"2020-07-17-01-00-00",0.8339556983806632,0.5760507199497806,0.5790523853117802,0.46364429223732584,0.5442610739458842,0.6941127816922704
"2020-07-17-05-00-00",0.845444604069078,0.5766545275911459,0.6086518280996045,0.4527819681303027,0.5494190165656341,0.7122947923336351
"2020-07-17-09-00-00",0.8296096948686247,0.5588187301060386,0.5383262531625415,0.4725246391082737,0.5291910264444197,0.671682909805402
"2020-07-17-13-00-00",0.8333699057563865,0.5489110196525957,0.5553892534935582,0.456045146180327,0.5243089972021294,0.6831883811740991
"2020-07-17-17-00-00",0.8354432917646518,0.570993592690499,0.5533800544364347,0.4725439848840336,0.5379463981893156,0.680089175238412
"2020-07-17-21-00-00",0.8449043757756478,0.5681797874770168,0.5906106249419112,0.4637045953350385,0.5444429954874255,0.7020771581763431
