,file_name,risk_measure,OHR,copula
41,1.csv,VaR q=0.05,0.8574218749999999,Gaussian
42,3.csv,Variance,0.95224609375,Gaussian
43,3.csv,ERM k=10,0.9018554687499999,Gaussian
44,3.csv,ES q=0.01,1.1943359375000004,Gaussian
45,3.csv,ES q=0.05,0.9330078124999999,Gaussian
46,3.csv,VaR q=0.01,0.9124023437499998,Gaussian
47,3.csv,VaR q=0.05,0.8344726562499999,Gaussian
48,4.csv,Variance,0.9109374999999998,Gaussian
49,4.csv,ERM k=10,0.8468749999999998,Gaussian
50,4.csv,ES q=0.01,1.00595703125,Gaussian
51,4.csv,ES q=0.05,0.8737304687499998,Gaussian
52,4.csv,VaR q=0.01,0.8812499999999999,Gaussian
53,4.csv,VaR q=0.05,0.8037109374999998,Gaussian
54,6.csv,Variance,0.9450195312499999,Gaussian
55,6.csv,ERM k=10,0.89384765625,Gaussian
56,6.csv,ES q=0.01,1.0712890625000002,Gaussian
57,6.csv,ES q=0.05,0.9294921875,Gaussian
58,6.csv,VaR q=0.01,0.9446289062499998,Gaussian
59,6.csv,VaR q=0.05,0.8250976562499999,Gaussian
60,2.csv,Variance,0.9714843750000001,Gaussian
61,2.csv,ERM k=10,0.9211914062500001,Gaussian
62,2.csv,ES q=0.01,1.2034179687500006,Gaussian
63,2.csv,ES q=0.05,0.9554687499999999,Gaussian
64,2.csv,VaR q=0.01,0.9328124999999999,Gaussian
65,2.csv,VaR q=0.05,0.8532226562499999,Gaussian
66,0.csv,Variance,0.9710937500000001,Gaussian
67,0.csv,ERM k=10,0.9228515625,Gaussian
68,0.csv,ES q=0.01,1.2028320312500007,Gaussian
69,0.csv,ES q=0.05,0.9587890625,Gaussian
70,0.csv,VaR q=0.01,0.9372070312499999,Gaussian
71,0.csv,VaR q=0.05,0.8653320312499999,Gaussian
0,10.csv,Variance,0.89384765625,t_Copula
1,10.csv,ERM k=10,0.8613281249999998,t_Copula
2,10.csv,ES q=0.01,1.06552734375,t_Copula
3,10.csv,ES q=0.05,0.87099609375,t_Copula
4,10.csv,VaR q=0.01,0.7956054687499999,t_Copula
5,10.csv,VaR q=0.05,0.8443359374999999,t_Copula
6,8.csv,Variance,0.9035156249999999,t_Copula
7,8.csv,ERM k=10,0.8749999999999999,t_Copula
8,8.csv,ES q=0.01,1.08515625,t_Copula
9,8.csv,ES q=0.05,0.89091796875,t_Copula
10,8.csv,VaR q=0.01,0.7200195312499997,t_Copula
11,8.csv,VaR q=0.05,0.85576171875,t_Copula
12,11.csv,Variance,0.9076171874999999,t_Copula
13,11.csv,ERM k=10,0.8635742187499998,t_Copula
14,11.csv,ES q=0.01,1.1116210937500002,t_Copula
15,11.csv,ES q=0.05,0.8749023437499999,t_Copula
16,11.csv,VaR q=0.01,0.7311523437499997,t_Copula
17,11.csv,VaR q=0.05,0.8379882812499998,t_Copula
18,9.csv,Variance,0.9228515625,t_Copula
19,9.csv,ERM k=10,0.8930664062499999,t_Copula
20,9.csv,ES q=0.01,1.0816406250000004,t_Copula
21,9.csv,ES q=0.05,0.9089843749999998,t_Copula
22,9.csv,VaR q=0.01,0.8482421874999999,t_Copula
23,9.csv,VaR q=0.05,0.8683593749999999,t_Copula
24,7.csv,Variance,0.8925781249999999,t_Copula
25,7.csv,ERM k=10,0.8588867187499998,t_Copula
26,7.csv,ES q=0.01,1.0896484375000002,t_Copula
27,7.csv,ES q=0.05,0.8804687499999999,t_Copula
28,7.csv,VaR q=0.01,0.7400390625,t_Copula
29,7.csv,VaR q=0.05,0.8297851562499998,t_Copula
30,5.csv,Variance,0.8925781249999999,t_Copula
31,5.csv,ERM k=10,0.86796875,t_Copula
32,5.csv,ES q=0.01,1.11767578125,t_Copula
33,5.csv,ES q=0.05,0.890625,t_Copula
34,5.csv,VaR q=0.01,0.7609374999999997,t_Copula
35,5.csv,VaR q=0.05,0.8341796874999998,t_Copula
36,1.csv,Variance,0.9551757812499999,t_Copula
37,1.csv,ERM k=10,0.9101562499999998,t_Copula
38,1.csv,ES q=0.01,1.2311523437500007,t_Copula
39,1.csv,ES q=0.05,0.9342773437499999,t_Copula
40,1.csv,VaR q=0.01,0.8341796875,t_Copula
41,1.csv,VaR q=0.05,0.8732421874999999,t_Copula
42,3.csv,Variance,0.9308593749999999,t_Copula
43,3.csv,ERM k=10,0.8930664062499999,t_Copula
44,3.csv,ES q=0.01,1.2278320312500006,t_Copula
45,3.csv,ES q=0.05,0.91787109375,t_Copula
46,3.csv,VaR q=0.01,0.8328124999999998,t_Copula
47,3.csv,VaR q=0.05,0.8444335937499998,t_Copula
48,4.csv,Variance,0.8923828125,t_Copula
49,4.csv,ERM k=10,0.8463867187499998,t_Copula
50,4.csv,ES q=0.01,1.12158203125,t_Copula
51,4.csv,ES q=0.05,0.8608398437499998,t_Copula
52,4.csv,VaR q=0.01,0.7332031249999997,t_Copula
53,4.csv,VaR q=0.05,0.8233398437499998,t_Copula
54,6.csv,Variance,0.9266601562499999,t_Copula
55,6.csv,ERM k=10,0.8900390625000001,t_Copula
56,6.csv,ES q=0.01,1.1661132812500004,t_Copula
57,6.csv,ES q=0.05,0.9249999999999999,t_Copula
58,6.csv,VaR q=0.01,0.7882812499999998,t_Copula
59,6.csv,VaR q=0.05,0.8494140625,t_Copula
60,2.csv,Variance,0.9508789062499999,t_Copula
61,2.csv,ERM k=10,0.9133789062499998,t_Copula
62,2.csv,ES q=0.01,1.2306640625000007,t_Copula
63,2.csv,ES q=0.05,0.9439453124999999,t_Copula
64,2.csv,VaR q=0.01,0.8500976562499999,t_Copula
65,2.csv,VaR q=0.05,0.8763671874999999,t_Copula
66,0.csv,Variance,0.94658203125,t_Copula
67,0.csv,ERM k=10,0.9118164062499999,t_Copula
68,0.csv,ES q=0.01,1.2282226562500007,t_Copula
69,0.csv,ES q=0.05,0.9408203124999999,t_Copula
70,0.csv,VaR q=0.01,0.8436523437499999,t_Copula
71,0.csv,VaR q=0.05,0.87744140625,t_Copula
0,10.csv,Variance,0.9080078125,t_Copula_Capped
1,10.csv,ERM k=10,0.8657226562499999,t_Copula_Capped
2,10.csv,ES q=0.01,1.0199218749999996,t_Copula_Capped
3,10.csv,ES q=0.05,0.8822265624999999,t_Copula_Capped
4,10.csv,VaR q=0.01,0.8510742187499999,t_Copula_Capped
5,10.csv,VaR q=0.05,0.8308593749999998,t_Copula_Capped
6,8.csv,Variance,0.9203125,t_Copula_Capped
7,8.csv,ERM k=10,0.8803710937499999,t_Copula_Capped
8,8.csv,ES q=0.01,1.04052734375,t_Copula_Capped
9,8.csv,ES q=0.05,0.9021484375,t_Copula_Capped
10,8.csv,VaR q=0.01,0.9079101562499999,t_Copula_Capped
11,8.csv,VaR q=0.05,0.8492187499999999,t_Copula_Capped
12,11.csv,Variance,0.9239257812499999,t_Copula_Capped
13,11.csv,ERM k=10,0.8668945312499999,t_Copula_Capped
14,11.csv,ES q=0.01,1.0579101562499997,t_Copula_Capped
15,11.csv,ES q=0.05,0.8859374999999999,t_Copula_Capped
16,11.csv,VaR q=0.01,0.8681640625,t_Copula_Capped
17,11.csv,VaR q=0.05,0.8341796874999998,t_Copula_Capped
18,9.csv,Variance,0.9385742187499999,t_Copula_Capped
19,9.csv,ERM k=10,0.8982421875,t_Copula_Capped
20,9.csv,ES q=0.01,1.0417968750000002,t_Copula_Capped
21,9.csv,ES q=0.05,0.9164062499999999,t_Copula_Capped
22,9.csv,VaR q=0.01,0.9035156249999999,t_Copula_Capped
23,9.csv,VaR q=0.05,0.8609374999999998,t_Copula_Capped
24,7.csv,Variance,0.9111328124999998,t_Copula_Capped
25,7.csv,ERM k=10,0.8647460937499999,t_Copula_Capped
26,7.csv,ES q=0.01,1.0443359375,t_Copula_Capped
27,7.csv,ES q=0.05,0.8927734374999998,t_Copula_Capped
28,7.csv,VaR q=0.01,0.8701171875,t_Copula_Capped
29,7.csv,VaR q=0.05,0.8220703125,t_Copula_Capped
30,5.csv,Variance,0.9100585937499998,t_Copula_Capped
31,5.csv,ERM k=10,0.8748046875,t_Copula_Capped
32,5.csv,ES q=0.01,1.0685546875,t_Copula_Capped
33,5.csv,ES q=0.05,0.9040039062499999,t_Copula_Capped
34,5.csv,VaR q=0.01,0.8725585937499999,t_Copula_Capped
35,5.csv,VaR q=0.05,0.8208984374999999,t_Copula_Capped
36,1.csv,Variance,0.9728515625,t_Copula_Capped
37,1.csv,ERM k=10,0.9164062499999999,t_Copula_Capped
38,1.csv,ES q=0.01,1.2353515625000007,t_Copula_Capped
39,1.csv,ES q=0.05,0.9482421875,t_Copula_Capped
40,1.csv,VaR q=0.01,0.9088867187499999,t_Copula_Capped
41,1.csv,VaR q=0.05,0.87099609375,t_Copula_Capped
42,3.csv,Variance,0.9499023437499999,t_Copula_Capped
43,3.csv,ERM k=10,0.9004882812499999,t_Copula_Capped
44,3.csv,ES q=0.01,1.2321289062500007,t_Copula_Capped
45,3.csv,ES q=0.05,0.9337890625,t_Copula_Capped
46,3.csv,VaR q=0.01,0.8902343749999998,t_Copula_Capped
47,3.csv,VaR q=0.05,0.8320312499999998,t_Copula_Capped
48,4.csv,Variance,0.9102539062499998,t_Copula_Capped
49,4.csv,ERM k=10,0.8495117187499999,t_Copula_Capped
50,4.csv,ES q=0.01,1.06435546875,t_Copula_Capped
51,4.csv,ES q=0.05,0.8745117187499999,t_Copula_Capped
52,4.csv,VaR q=0.01,0.8363281249999999,t_Copula_Capped
53,4.csv,VaR q=0.05,0.8124999999999998,t_Copula_Capped
54,6.csv,Variance,0.9452148437499999,t_Copula_Capped
55,6.csv,ERM k=10,0.8952148437499999,t_Copula_Capped
56,6.csv,ES q=0.01,1.1213867187500002,t_Copula_Capped
57,6.csv,ES q=0.05,0.9322265624999999,t_Copula_Capped
58,6.csv,VaR q=0.01,0.90234375,t_Copula_Capped
59,6.csv,VaR q=0.05,0.8376953125,t_Copula_Capped
60,2.csv,Variance,0.9680664062500001,t_Copula_Capped
61,2.csv,ERM k=10,0.9194335937499999,t_Copula_Capped
62,2.csv,ES q=0.01,1.2297851562500006,t_Copula_Capped
63,2.csv,ES q=0.05,0.95732421875,t_Copula_Capped
64,2.csv,VaR q=0.01,0.9140624999999999,t_Copula_Capped
65,2.csv,VaR q=0.05,0.8646484374999999,t_Copula_Capped
66,0.csv,Variance,0.96572265625,t_Copula_Capped
67,0.csv,ERM k=10,0.91923828125,t_Copula_Capped
68,0.csv,ES q=0.01,1.2307617187500006,t_Copula_Capped
69,0.csv,ES q=0.05,0.9577148437499999,t_Copula_Capped
70,0.csv,VaR q=0.01,0.9046874999999999,t_Copula_Capped
71,0.csv,VaR q=0.05,0.8702148437499998,t_Copula_Capped
0,10.csv,Variance,0.91806640625,Clayton
1,10.csv,ERM k=10,0.8410156249999999,Clayton
2,10.csv,ES q=0.01,0.6512695312499998,Clayton
3,10.csv,ES q=0.05,0.7939453124999998,Clayton
4,10.csv,VaR q=0.01,0.6885742187499998,Clayton
5,10.csv,VaR q=0.05,0.8812499999999999,Clayton
6,8.csv,Variance,0.9365234374999998,Clayton
7,8.csv,ERM k=10,0.8690429687499999,Clayton
8,8.csv,ES q=0.01,0.6579101562499997,Clayton
9,8.csv,ES q=0.05,0.8267578124999999,Clayton
10,8.csv,VaR q=0.01,0.7058593749999997,Clayton
11,8.csv,VaR q=0.05,0.9265625,Clayton
12,11.csv,Variance,0.9317382812499999,Clayton
13,11.csv,ERM k=10,0.83671875,Clayton
14,11.csv,ES q=0.01,0.6477539062499996,Clayton
15,11.csv,ES q=0.05,0.7895507812499999,Clayton
16,11.csv,VaR q=0.01,0.6733398437499997,Clayton
17,11.csv,VaR q=0.05,0.8781249999999998,Clayton
18,9.csv,Variance,0.9463867187499999,Clayton
19,9.csv,ERM k=10,0.871484375,Clayton
20,9.csv,ES q=0.01,0.7012695312499998,Clayton
21,9.csv,ES q=0.05,0.8337890625,Clayton
22,9.csv,VaR q=0.01,0.7327148437499997,Clayton
23,9.csv,VaR q=0.05,0.9194335937499999,Clayton
24,7.csv,Variance,0.9395507812499999,Clayton
25,7.csv,ERM k=10,0.8586914062499998,Clayton
26,7.csv,ES q=0.01,0.6823242187499997,Clayton
27,7.csv,ES q=0.05,0.82119140625,Clayton
28,7.csv,VaR q=0.01,0.7187499999999998,Clayton
29,7.csv,VaR q=0.05,0.9048828124999999,Clayton
30,5.csv,Variance,0.9368164062499998,Clayton
31,5.csv,ERM k=10,0.8653320312499999,Clayton
32,5.csv,ES q=0.01,0.7211914062499999,Clayton
33,5.csv,ES q=0.05,0.8354492187499999,Clayton
34,5.csv,VaR q=0.01,0.7412109375,Clayton
35,5.csv,VaR q=0.05,0.9130859374999998,Clayton
36,1.csv,Variance,1.0217773437499997,Clayton
37,1.csv,ERM k=10,0.91689453125,Clayton
38,1.csv,ES q=0.01,1.1979492187500007,Clayton
39,1.csv,ES q=0.05,0.88798828125,Clayton
40,1.csv,VaR q=0.01,0.803515625,Clayton
41,1.csv,VaR q=0.05,0.95703125,Clayton
42,3.csv,Variance,1.0134765625,Clayton
43,3.csv,ERM k=10,0.9096679687499998,Clayton
44,3.csv,ES q=0.01,1.1994140625000007,Clayton
45,3.csv,ES q=0.05,0.8696289062499999,Clayton
46,3.csv,VaR q=0.01,0.8075195312499999,Clayton
47,3.csv,VaR q=0.05,0.92109375,Clayton
48,4.csv,Variance,0.9396484374999998,Clayton
49,4.csv,ERM k=10,0.8518554687499998,Clayton
50,4.csv,ES q=0.01,0.6838867187499997,Clayton
51,4.csv,ES q=0.05,0.8077148437499998,Clayton
52,4.csv,VaR q=0.01,0.7062499999999997,Clayton
53,4.csv,VaR q=0.05,0.89091796875,Clayton
54,6.csv,Variance,0.9810546874999999,Clayton
55,6.csv,ERM k=10,0.8829101562499999,Clayton
56,6.csv,ES q=0.01,0.7631835937499997,Clayton
57,6.csv,ES q=0.05,0.8595703124999998,Clayton
58,6.csv,VaR q=0.01,0.7533203124999999,Clayton
59,6.csv,VaR q=0.05,0.9155273437499999,Clayton
60,2.csv,Variance,1.02587890625,Clayton
61,2.csv,ERM k=10,0.93359375,Clayton
62,2.csv,ES q=0.01,1.1982421875000007,Clayton
63,2.csv,ES q=0.05,0.9158203125,Clayton
64,2.csv,VaR q=0.01,0.8374999999999999,Clayton
65,2.csv,VaR q=0.05,0.975,Clayton
66,0.csv,Variance,1.0241210937499998,Clayton
67,0.csv,ERM k=10,0.9235351562499999,Clayton
68,0.csv,ES q=0.01,1.1957031250000005,Clayton
69,0.csv,ES q=0.05,0.887109375,Clayton
70,0.csv,VaR q=0.01,0.803515625,Clayton
71,0.csv,VaR q=0.05,0.9580078125,Clayton
0,10.csv,Variance,0.8333984374999999,Frank
1,10.csv,ERM k=10,0.84462890625,Frank
2,10.csv,ES q=0.01,0.9291992187499999,Frank
3,10.csv,ES q=0.05,0.8185546874999999,Frank
4,10.csv,VaR q=0.01,0.7757812499999998,Frank
5,10.csv,VaR q=0.05,0.8535156249999999,Frank
6,8.csv,Variance,0.8617187499999999,Frank
7,8.csv,ERM k=10,0.8716796874999999,Frank
8,8.csv,ES q=0.01,0.95234375,Frank
9,8.csv,ES q=0.05,0.8416015625,Frank
10,8.csv,VaR q=0.01,0.8244140624999998,Frank
11,8.csv,VaR q=0.05,0.9051757812499999,Frank
12,11.csv,Variance,0.6595703124999996,Frank
13,11.csv,ERM k=10,0.6470703124999997,Frank
14,11.csv,ES q=0.01,0.5117187499999996,Frank
15,11.csv,ES q=0.05,0.4783203124999995,Frank
16,11.csv,VaR q=0.01,0.45507812499999956,Frank
17,11.csv,VaR q=0.05,0.8433593749999999,Frank
18,9.csv,Variance,0.8499023437499998,Frank
19,9.csv,ERM k=10,0.8695312499999999,Frank
20,9.csv,ES q=0.01,0.9444335937499998,Frank
21,9.csv,ES q=0.05,0.8494140625,Frank
22,9.csv,VaR q=0.01,0.8188476562499999,Frank
23,9.csv,VaR q=0.05,0.893359375,Frank
24,7.csv,Variance,0.8101562499999997,Frank
25,7.csv,ERM k=10,0.8424804687499998,Frank
26,7.csv,ES q=0.01,0.7266601562499998,Frank
27,7.csv,ES q=0.05,0.8339843749999999,Frank
28,7.csv,VaR q=0.01,0.9037109374999999,Frank
29,7.csv,VaR q=0.05,0.8600585937499996,Frank
30,5.csv,Variance,0.7759765624999999,Frank
31,5.csv,ERM k=10,0.8269531249999998,Frank
32,5.csv,ES q=0.01,0.6418945312499997,Frank
33,5.csv,ES q=0.05,0.8176757812499998,Frank
34,5.csv,VaR q=0.01,1.0046875000000002,Frank
35,5.csv,VaR q=0.05,0.8625976562499998,Frank
36,1.csv,Variance,0.9135742187499999,Frank
37,1.csv,ERM k=10,0.92109375,Frank
38,1.csv,ES q=0.01,1.1504882812500004,Frank
39,1.csv,ES q=0.05,0.9368164062499998,Frank
40,1.csv,VaR q=0.01,0.985546875,Frank
41,1.csv,VaR q=0.05,0.8865234375,Frank
42,3.csv,Variance,0.8565429687499998,Frank
43,3.csv,ERM k=10,0.871875,Frank
44,3.csv,ES q=0.01,0.99130859375,Frank
45,3.csv,ES q=0.05,0.8631835937499998,Frank
46,3.csv,VaR q=0.01,0.8596679687499997,Frank
47,3.csv,VaR q=0.05,0.8683593749999999,Frank
48,4.csv,Variance,0.7689453124999999,Frank
49,4.csv,ERM k=10,0.7726562499999998,Frank
50,4.csv,ES q=0.01,0.6246093749999997,Frank
51,4.csv,ES q=0.05,0.7023437499999998,Frank
52,4.csv,VaR q=0.01,0.5628906249999995,Frank
53,4.csv,VaR q=0.05,0.8630859374999997,Frank
54,6.csv,Variance,0.8756835937499999,Frank
55,6.csv,ERM k=10,0.88857421875,Frank
56,6.csv,ES q=0.01,0.9915039062500001,Frank
57,6.csv,ES q=0.05,0.9066406249999999,Frank
58,6.csv,VaR q=0.01,0.8678710937499999,Frank
59,6.csv,VaR q=0.05,0.8980468749999999,Frank
60,2.csv,Variance,0.8763671874999999,Frank
61,2.csv,ERM k=10,0.891015625,Frank
62,2.csv,ES q=0.01,1.0011718749999998,Frank
63,2.csv,ES q=0.05,0.8978515624999999,Frank
64,2.csv,VaR q=0.01,0.8986328124999998,Frank
65,2.csv,VaR q=0.05,0.8845703125,Frank
66,0.csv,Variance,0.8785156249999998,Frank
67,0.csv,ERM k=10,0.8788085937499998,Frank
68,0.csv,ES q=0.01,0.9946289062500001,Frank
69,0.csv,ES q=0.05,0.8772460937499998,Frank
70,0.csv,VaR q=0.01,0.8878906249999998,Frank
71,0.csv,VaR q=0.05,0.8655273437499998,Frank
0,10.csv,Variance,0.901171875,Gumbel
1,10.csv,ERM k=10,0.9239257812499999,Gumbel
2,10.csv,ES q=0.01,1.0435546875000001,Gumbel
3,10.csv,ES q=0.05,0.9394531249999999,Gumbel
4,10.csv,VaR q=0.01,0.9666992187499999,Gumbel
5,10.csv,VaR q=0.05,0.8851562499999999,Gumbel
6,8.csv,Variance,0.9111328124999998,Gumbel
7,8.csv,ERM k=10,0.9381835937499999,Gumbel
8,8.csv,ES q=0.01,1.0546875,Gumbel
9,8.csv,ES q=0.05,0.9572265625,Gumbel
10,8.csv,VaR q=0.01,1.0027343750000002,Gumbel
11,8.csv,VaR q=0.05,0.8870117187500001,Gumbel
12,11.csv,Variance,0.91826171875,Gumbel
13,11.csv,ERM k=10,0.9284179687499998,Gumbel
14,11.csv,ES q=0.01,1.062890625,Gumbel
15,11.csv,ES q=0.05,0.9475585937499998,Gumbel
16,11.csv,VaR q=0.01,0.993359375,Gumbel
17,11.csv,VaR q=0.05,0.890625,Gumbel
18,9.csv,Variance,0.9296874999999999,Gumbel
19,9.csv,ERM k=10,0.9677734375,Gumbel
20,9.csv,ES q=0.01,1.1078125,Gumbel
21,9.csv,ES q=0.05,0.99794921875,Gumbel
22,9.csv,VaR q=0.01,0.9716796875,Gumbel
23,9.csv,VaR q=0.05,0.8999999999999999,Gumbel
24,7.csv,Variance,0.8921874999999999,Gumbel
25,7.csv,ERM k=10,0.9276367187499999,Gumbel
26,7.csv,ES q=0.01,1.0612304687500003,Gumbel
27,7.csv,ES q=0.05,0.9589843749999999,Gumbel
28,7.csv,VaR q=0.01,0.9895507812500001,Gumbel
29,7.csv,VaR q=0.05,0.8779296874999998,Gumbel
30,5.csv,Variance,0.88857421875,Gumbel
31,5.csv,ERM k=10,0.9421874999999998,Gumbel
32,5.csv,ES q=0.01,1.1065429687500004,Gumbel
33,5.csv,ES q=0.05,0.9801757812499999,Gumbel
34,5.csv,VaR q=0.01,0.98740234375,Gumbel
35,5.csv,VaR q=0.05,0.8889648437500001,Gumbel
36,1.csv,Variance,0.9565429687499999,Gumbel
37,1.csv,ERM k=10,0.9796874999999999,Gumbel
38,1.csv,ES q=0.01,1.2438476562500007,Gumbel
39,1.csv,ES q=0.05,1.03076171875,Gumbel
40,1.csv,VaR q=0.01,1.0753906250000003,Gumbel
41,1.csv,VaR q=0.05,0.93828125,Gumbel
42,3.csv,Variance,0.9201171875,Gumbel
43,3.csv,ERM k=10,0.9700195312500001,Gumbel
44,3.csv,ES q=0.01,1.2462890625000007,Gumbel
45,3.csv,ES q=0.05,1.0276367187500002,Gumbel
46,3.csv,VaR q=0.01,1.0847656250000002,Gumbel
47,3.csv,VaR q=0.05,0.9196289062499999,Gumbel
48,4.csv,Variance,0.8940429687499999,Gumbel
49,4.csv,ERM k=10,0.9099609374999997,Gumbel
50,4.csv,ES q=0.01,1.0754882812500002,Gumbel
51,4.csv,ES q=0.05,0.9413085937499998,Gumbel
52,4.csv,VaR q=0.01,0.998828125,Gumbel
53,4.csv,VaR q=0.05,0.8742187499999998,Gumbel
54,6.csv,Variance,0.922265625,Gumbel
55,6.csv,ERM k=10,0.9581054687499999,Gumbel
56,6.csv,ES q=0.01,1.1509765625000004,Gumbel
57,6.csv,ES q=0.05,1.0049804687500004,Gumbel
58,6.csv,VaR q=0.01,1.02685546875,Gumbel
59,6.csv,VaR q=0.05,0.89921875,Gumbel
60,2.csv,Variance,0.9416015624999998,Gumbel
61,2.csv,ERM k=10,0.98056640625,Gumbel
62,2.csv,ES q=0.01,1.2348632812500004,Gumbel
63,2.csv,ES q=0.05,1.03046875,Gumbel
64,2.csv,VaR q=0.01,1.10390625,Gumbel
65,2.csv,VaR q=0.05,0.9369140624999999,Gumbel
66,0.csv,Variance,0.9448242187499999,Gumbel
67,0.csv,ERM k=10,0.9806640625,Gumbel
68,0.csv,ES q=0.01,1.2478515625000006,Gumbel
69,0.csv,ES q=0.05,1.0354492187500002,Gumbel
70,0.csv,VaR q=0.01,1.108984375,Gumbel
71,0.csv,VaR q=0.05,0.9437499999999999,Gumbel
0,10.csv,Variance,0.8435546875,Plackett
1,10.csv,ERM k=10,0.8475585937499998,Plackett
2,10.csv,ES q=0.01,0.7909179687499999,Plackett
3,10.csv,ES q=0.05,0.8269531249999998,Plackett
4,10.csv,VaR q=0.01,0.7121093749999997,Plackett
5,10.csv,VaR q=0.05,0.8611328124999997,Plackett
6,8.csv,Variance,0.8492187499999999,Plackett
7,8.csv,ERM k=10,0.8594726562499998,Plackett
8,8.csv,ES q=0.01,0.7595703124999997,Plackett
9,8.csv,ES q=0.05,0.8404296874999999,Plackett
10,8.csv,VaR q=0.01,0.6967773437499997,Plackett
11,8.csv,VaR q=0.05,0.8799804687499999,Plackett
12,11.csv,Variance,0.8476562499999998,Plackett
13,11.csv,ERM k=10,0.8389648437499999,Plackett
14,11.csv,ES q=0.01,0.7704101562499999,Plackett
15,11.csv,ES q=0.05,0.8140624999999998,Plackett
16,11.csv,VaR q=0.01,0.6874999999999998,Plackett
17,11.csv,VaR q=0.05,0.8556640625,Plackett
18,9.csv,Variance,0.8712890625,Plackett
19,9.csv,ERM k=10,0.8801757812499998,Plackett
20,9.csv,ES q=0.01,0.88857421875,Plackett
21,9.csv,ES q=0.05,0.8689453125,Plackett
22,9.csv,VaR q=0.01,0.8498046874999998,Plackett
23,9.csv,VaR q=0.05,0.8815429687499998,Plackett
24,7.csv,Variance,0.8316406249999998,Plackett
25,7.csv,ERM k=10,0.8343749999999999,Plackett
26,7.csv,ES q=0.01,0.7650390624999999,Plackett
27,7.csv,ES q=0.05,0.8166992187499998,Plackett
28,7.csv,VaR q=0.01,0.6843749999999997,Plackett
29,7.csv,VaR q=0.05,0.8390624999999999,Plackett
30,5.csv,Variance,0.8383789062499999,Plackett
31,5.csv,ERM k=10,0.8495117187499999,Plackett
32,5.csv,ES q=0.01,0.8689453125,Plackett
33,5.csv,ES q=0.05,0.84013671875,Plackett
34,5.csv,VaR q=0.01,0.8031249999999999,Plackett
35,5.csv,VaR q=0.05,0.8499999999999999,Plackett
36,1.csv,Variance,0.92236328125,Plackett
37,1.csv,ERM k=10,0.9045898437499998,Plackett
38,1.csv,ES q=0.01,1.1238281250000002,Plackett
39,1.csv,ES q=0.05,0.9092773437499998,Plackett
40,1.csv,VaR q=0.01,0.8640624999999998,Plackett
41,1.csv,VaR q=0.05,0.8873046874999999,Plackett
42,3.csv,Variance,0.8853515624999999,Plackett
43,3.csv,ERM k=10,0.8808593749999999,Plackett
44,3.csv,ES q=0.01,1.0758789062500003,Plackett
45,3.csv,ES q=0.05,0.8756835937499999,Plackett
46,3.csv,VaR q=0.01,0.8509765624999999,Plackett
47,3.csv,VaR q=0.05,0.8619140625,Plackett
48,4.csv,Variance,0.8383789062499999,Plackett
49,4.csv,ERM k=10,0.8169921874999999,Plackett
